"hurdle_sample_typepoor_not_brain.logFC","hurdle_sample_typepoor_not_brain.fisherPval","hurdle_sample_typepoor_not_brain.fisherAdjPval"
0.362737429138996,0.386435826882063,0.611866399367785
0.291549699171517,0.638571985245693,0.822961597611259
NA,0.0401328275394365,0.212777226510024
-0.108603730117155,0.285092691309994,0.559053988160051
-0.294097910306398,0.162405191040493,0.413981718131872
-4.84328252792138,0.00263725989951044,0.0523702773139092
-4.18820219277043,0.00305506237887907,0.0567015274615197
-1.35225312432611,0.00395108279972945,0.0635820652534936
NA,0.560032946046082,0.756130547799414
2.62736198308374,0.0470038233487728,0.229830382997571
NA,0.14086019465669,0.381734748604328
0.108613655429532,0.0268880047448068,0.166150847608296
-0.618204860427451,0.121065711734265,0.357099813403085
NA,0.0244853381014847,0.159418453853613
NA,0.39183237372391,0.615582269957877
NA,0.0244853381014847,0.159418453853613
NA,1,1
-0.285508157923136,0.908309637391225,1
NA,0.999999999999999,1
NA,0.14086019465669,0.381734748604328
-3.16065209328975,0.00266742381323641,0.0524626526849594
NA,0.335531056108013,0.57533643355411
NA,0.0506978911838401,0.230369469336226
-0.305086332661026,0.021875770093953,0.159418453853613
-0.238298213511453,0.712436457378286,0.895695896047971
-0.668111496916774,0.270267805113115,0.541048841910836
-0.176978164219051,0.549519980958371,0.750977396845106
-0.25918779662421,0.775210060050739,0.951812771145456
-1.99307632194325,0.00982751319845,0.10360164413806
-0.852360179997305,0.00835415180668569,0.0931634667445626
0.581273782315537,0.152668438932664,0.402156592510781
0.618567901903778,0.0762161930068811,0.283711548968411
-0.636335561450301,0.017319684813142,0.139380956340147
0.285380312435254,0.822165500474725,0.978467905396766
-0.938219858478808,0.509884851888512,0.737542001730062
-0.425452750597214,0.20167103114558,0.461625551341135
1.16558214616685,0.00540912370851726,0.0746374111717133
-0.818279866101351,0.198376192807806,0.457010888238612
0.217296662135183,0.0952389027249505,0.321179946425601
-0.857682899162067,0.0126102524493196,0.118482425419543
NA,0.103764214813847,0.329880082197699
0.153810231020589,0.495587195721363,0.723013773217784
NA,0.14086019465669,0.381734748604328
-0.767737328541878,0.0505745587180083,0.230369469336226
0.691159105000435,0.0167631916838493,0.137416459355474
NA,0.316589528317753,0.559981007974126
0.5247912509178,0.0786564120418048,0.289166500989132
0.199358362958456,0.0491854086392842,0.230369469336226
0.218356648603235,0.415263918944121,0.640953474891497
-0.47448875973771,0.834074218669648,0.988622713426515
NA,0.327496989077184,0.565318411079716
-0.129481773297171,0.931893878540046,1
-1.60537877760807,0.0174406125300143,0.140136385130648
NA,0.0035627783286735,0.0598179169584587
-1.80288224915324,0.00922158355097961,0.0996044403631425
-0.771015816557695,0.0108640235997131,0.110527161302587
-1.80836778541098,2.52717917749601e-05,0.00370021151238374
0.473589346185962,0.136146159365198,0.381734748604328
NA,0.999999999999999,1
NA,1,1
0.752613504973678,0.0893177687804095,0.309529230270571
-0.544929915891398,0.00749602416354428,0.089595336430934
NA,0.0506978911838401,0.230369469336226
-0.776941838949113,0.00209644766747162,0.0469219971345246
0.880552056541651,0.365444040032558,0.596131836305923
-1.99581319373681,0.0451569893248294,0.225412279497673
NA,0.011644962258336,0.113878656889961
NA,0.203509999221381,0.463770517032382
-1.11825554895294,0.0615531116198334,0.251703996391111
-0.563090302652938,0.281425892475175,0.555163128456829
-0.654024949900777,0.133522787153027,0.378155262145465
-1.38797622401969,0.595968062696274,0.789481693508937
0.968071852804228,0.227343160173359,0.49349950572744
0.165611133642488,0.816267783842646,0.972766784678857
NA,0.542246108639566,0.743156328299318
-0.028773756198587,0.801838325664489,0.959862281526622
1.82907208964869,0.00224836832844412,0.0487701623836583
NA,1,1
NA,0.250638897656936,0.515860066204495
NA,0.103764214813846,0.329880082197699
-0.470980319380227,0.00333452856003925,0.0585876667998896
NA,0.542246108639565,0.743156328299318
NA,0.431036996583554,0.657216085910302
NA,0.0590146648632857,0.246682235126391
0.336815186446153,0.233848818459968,0.497882572539797
0.833607738762208,0.00316383840841418,0.0572751455184974
0.595066726809383,0.0220555322028622,0.159418453853613
-0.0341477300594364,0.240395986422984,0.505032779767059
NA,0.316589528317753,0.559981007974126
-0.591504635728016,0.0451226717573411,0.225412279497673
-0.633170523678827,0.00314497017429658,0.0572751455184974
0.342139680642666,0.623499729346255,0.812115469435202
NA,1,1
NA,1,1
-2.17350773023139,0.000196672231226482,0.0117802196681226
0.373676622252008,0.714196451719979,0.896530006433915
0.559811677010115,0.0851727898728229,0.300298177538227
0.258477451932798,0.293867094144148,0.559981007974126
1.51393179968918,0.0365231750935239,0.202994120806172
-0.197964386266168,0.940800823738224,1
-0.348801967331117,0.130510079069774,0.372974545537079
NA,0.316589528317755,0.559981007974126
NA,0.00335617355707509,0.0587720625227335
2.59641239647695,0.00118930831105482,0.0348269117087221
NA,0.0401328275394363,0.212777226510024
-0.233990039520797,0.10099839765096,0.329880082197699
0.21414086698842,0.177626721601174,0.435272175527564
-0.256081593451466,0.631230135897708,0.818502840422342
NA,0.185686890874302,0.442475407684652
-2.04375277079559,0.052454626050067,0.233289593825534
-0.864702070885,0.675929521961993,0.859340209903923
0.918861359786097,0.607131068201072,0.799447379587272
-0.844443739233037,0.101581790619543,0.329880082197699
NA,0.368920897368605,0.596131836305923
0.408916697574051,0.475956995892658,0.704382329037571
NA,0.999999999999999,1
-0.477375613364677,0.291586701164857,0.559981007974126
-0.0266070981914757,0.969871653633666,1
0.050952936791222,0.982514023437567,1
-0.872117058570488,0.00277804428104299,0.0538348213433
0.930971446094331,0.237897593166515,0.502789981387611
NA,1,1
NA,1,1
-0.25723785008652,0.611379334713504,0.801417462378938
0.332957146421893,0.684184382863829,0.866074899633824
NA,1,1
NA,0.14086019465669,0.381734748604328
0.200496658533999,0.0635204084643542,0.256296375497834
0.135371788873925,0.152873699801295,0.402295193036757
NA,0.413390520010861,0.638435813354014
-1.91530894306246,4.83753191918012e-07,0.000283318119399982
0.177262422187131,0.0597356723646554,0.247434338001758
-0.980246238616312,0.135793345706306,0.381734748604328
NA,0.542246108639567,0.743156328299318
-0.0343999102782414,0.888417299312919,1
-0.891674129678845,0.0133540579902456,0.121991749855433
-1.43535372012026,6.4749766288652e-05,0.00656338496360547
-0.927237645799694,0.0422659538654264,0.219275435851046
0.597767950895119,0.480285551728191,0.709524984069309
0.610645900945102,0.182984623504443,0.441828653454842
-1.47475909634727,0.000701324550743093,0.0261681265496617
-1.28045850486852,0.0410352071138438,0.215864847003065
-1.40641069625017,0.049187600694253,0.230369469336226
-1.79057817902708,0.000240361625731452,0.0136230766583923
-2.39246613315576,0.00159331156647174,0.0397523745850617
-0.402806122286619,0.675511821462706,0.859223651286179
NA,0.786009542214518,0.953084034279444
0.375802719818207,0.287240204868222,0.559981007974126
NA,0.316589528317754,0.559981007974126
NA,0.542246108639567,0.743156328299318
NA,0.14086019465669,0.381734748604328
NA,0.185686890874301,0.442475407684652
NA,0.17351237694133,0.431000819442862
0.00562184097847698,0.0926788767488527,0.315371439214463
1.37645537726249,0.270912407219036,0.541927627495841
NA,1,1
-0.556883987802882,0.0127380679974054,0.118626071403399
-0.522650612873659,0.0454613220990759,0.225849791502572
NA,0.233536953863167,0.497765177441481
0.367882793938547,0.199762975827302,0.458802024220352
0.656945996711569,0.41605310014132,0.641983574603307
NA,0.542246108639566,0.743156328299318
-0.458363606518689,0.143680807032286,0.387188923244979
NA,0.999999999999998,1
-0.601160281812521,0.787419706109395,0.953696983203727
-0.29557373006334,0.507119616637282,0.734751923940384
NA,0.351694759455272,0.590564854121935
NA,1,1
-0.361198317432909,0.0350818641188757,0.198408267994199
0.400464969534408,0.747267614804935,0.928097925927618
3.62762068474369,1.8043804354839e-09,3.17029642514522e-06
-0.232918519725527,0.45545667699657,0.683963573917071
0.947460287723172,0.176396642087017,0.433265004865177
-2.6024075775199,0.011061248409246,0.111266870925831
-0.693055763273285,0.0454375928935279,0.225849791502572
0.459789957812924,0.117445795552343,0.351138280406353
NA,1,1
NA,1,1
0.876670363879984,0.021103973472089,0.157221434691649
-1.25198552543513,0.0875490953080029,0.305392855798552
0.269201455335085,0.308854287968983,0.559981007974126
0.30666752325691,0.495314114904759,0.723013209543889
0.116259814782624,0.193666803283947,0.451889207662543
0.361326993462514,0.777345153832803,0.953084034279444
-0.131674852815649,0.747013921062651,0.928001503163147
NA,0.542246108639567,0.743156328299318
NA,1,1
NA,0.368920897368604,0.596131836305923
NA,1,1
0.0922104456457758,0.944471163505049,1
NA,0.233536953863164,0.497765177441481
NA,0.61153332375659,0.801417462378938
0.441868183340272,0.201692969975077,0.461625551341135
2.86560031187014,6.1623227764306e-06,0.00151418814800278
NA,0.103764214813845,0.329880082197699
0.0554943553982996,0.61468536506138,0.804112047660357
NA,0.542246108639568,0.743156328299318
2.0288814566727,0.0127221597581967,0.118626071403399
0.444725129727123,0.599636142671943,0.793306399743995
0.209317102592961,0.774233738055494,0.950835515678124
0.874464300835571,0.0653992065218489,0.260466185357846
-0.25726145202768,0.0770684431898964,0.286274235768634
-0.593713323316334,0.00680590498761483,0.0848516439186096
-0.56049769752172,0.123243731640694,0.360098508579877
-0.383383496940786,0.065077395979924,0.259669155344572
-0.531554352778039,0.0729050918090253,0.277060374135092
0.263268918275091,0.0635121043059192,0.256296375497834
-0.957606355193945,0.33474517462323,0.574736747700015
-0.143627703488383,0.234345630464926,0.498279878249547
-0.949282113622963,0.0232651485986424,0.159418453853613
-0.574332486287486,0.000456022794271457,0.0201436382411409
-0.632220283898957,0.00682835392558368,0.0848516439186096
-0.570765489640861,0.325905493182032,0.565318411079716
0.468948482472448,0.00424894665582858,0.0644051477612811
NA,0.560032946046084,0.756130547799414
-1.06079550516444,0.0441276089210102,0.223435760444423
-1.22348324641776,0.0203543361539218,0.154370799809096
-0.487715464689455,0.0654748047048276,0.260466185357846
-1.10706331976138,0.0258502214275666,0.163181457658327
-0.936250531155089,0.00101764899239455,0.0321199271791119
0.589348614480378,0.0530333656998938,0.234709379180638
0.0507386665425458,0.979386205776863,1
0.49057741850203,0.146088519518733,0.389973245626073
0.466240520982258,0.252538515466454,0.518002195959986
0.359267106909684,0.0299036394701231,0.178104049318665
NA,1,1
0.346808383362807,0.166366270063425,0.42028828014475
0.39006284311535,0.119070914540337,0.353391210890831
0.410385509290868,0.156516203320537,0.407429199578104
NA,0.542246108639567,0.743156328299318
2.26077503028186,0.12039680357307,0.355723963920208
0.657935381762312,0.305877993691432,0.559981007974126
NA,0.999999999999999,1
NA,1,1
-0.457722977262123,0.670156023183617,0.853853613294863
0.17048327505825,0.911961140853201,1
-0.312164641574288,0.400846286569819,0.625291736167362
-0.592885639065847,0.0509549808225076,0.230742013673056
-0.0529668878322664,0.00314825613080573,0.0572751455184974
1.6714781135138,0.0545783186678413,0.237361648265835
NA,0.802889925868121,0.959862281526622
NA,0.0632465229137968,0.255856934914658
2.94808045976463,0.0855489522256571,0.300819564497291
NA,0.103764214813846,0.329880082197699
NA,0.802889925868122,0.959862281526622
-1.7969288358304,0.00202309876005076,0.0457671826790882
-0.747142482974063,0.214828751003814,0.479481296452881
-0.299228165996969,0.457480470973066,0.685830364760816
4.18039529434316,0.000862362065418526,0.0303176999353794
NA,0.0244853381014846,0.159418453853613
NA,0.103764214813846,0.329880082197699
-0.698081390982314,0.396532998057903,0.620952297315272
NA,0.633913928013062,0.81855960670183
0.957295212510395,0.0586099502166327,0.246358092178525
NA,1,1
NA,0.0520381143256869,0.233044095676037
NA,0.542246108639564,0.743156328299318
NA,0.457203766711039,0.685610541773509
NA,0.537524395938907,0.743156328299318
0.353498765746633,0.216531240011155,0.480925221413864
1.78185965305737,0.106975111124429,0.3369868346452
NA,0.14086019465669,0.381734748604328
NA,0.111872768873811,0.342470731517055
0.740139854152241,0.157274976951727,0.408573880489183
0.431599765567305,0.0635513873602104,0.256296375497834
0.230569516321093,0.282893056290819,0.556246876378844
0.551929125853106,0.007184411789272,0.0869097105231258
-0.0149950458366463,0.682447661831824,0.865123046059535
NA,1,1
0.820056679624782,0.0839897790692476,0.298523348262983
0.358341448747664,0.0145519260957502,0.126156582978124
NA,0.999999999999999,1
-0.318209898408602,0.157872351816004,0.408965501521253
NA,0.130229942143416,0.372847262234963
0.0542565120302331,0.618855128412414,0.807622030666461
0.491282837360057,0.0844523803943371,0.299561572717733
NA,0.359370175096,0.596131836305923
NA,1,1
NA,0.443234583673978,0.669564637735544
0.458747304620634,0.296392781883156,0.559981007974126
0.142126756572563,0.830317659403155,0.985345297426181
NA,0.999999999999999,1
NA,0.542246108639567,0.743156328299318
-1.32577907923352,0.000670604824755924,0.0259762128230413
-0.014822580236826,0.496664843736756,0.72398240910853
0.0797241505926358,0.0789770859001613,0.289412566447351
0.209256169025393,0.0120734407160716,0.115609389394568
-0.89623407745439,0.0500244189961986,0.230369469336226
-0.281107634363335,0.204142678840571,0.464609697827569
NA,0.0525051158925768,0.233289593825534
0.0118337448245284,0.980517114223392,1
NA,0.140860194656691,0.381734748604328
-0.361775628541535,0.0227970649340456,0.159418453853613
0.496998426264249,0.0571513504024098,0.242743568066964
-0.0283345118536421,0.870087798572164,1
NA,0.327496989077183,0.565318411079716
NA,1,1
-0.294509818932309,0.232502696891719,0.497765177441481
0.239687900580341,0.0228687371388255,0.159418453853613
0.899586541475297,0.0219114494123487,0.159418453853613
NA,1,1
-0.326045429225432,0.0902497478041746,0.311013866638606
-0.00754312404271657,0.808947883398269,0.965790326929167
0.37836559709168,0.110151009331714,0.342334971318016
-1.2391077003993,0.132216741759564,0.375506723436341
-2.13650009003237,0.00259973058506644,0.0519810480545083
NA,0.250638897656936,0.515860066204495
-0.320226666829159,0.00082712471184407,0.0296131277867507
-0.104022242244433,0.115149291304837,0.348022886736123
-0.38376665072983,0.663786148047521,0.847376310573621
0.41181639175188,0.489581147490084,0.71762575873755
-0.214610845946982,0.167208759622523,0.421903959775166
NA,0.316589528317752,0.559981007974126
-0.703468752207165,0.172839398590656,0.430343160118728
NA,0.0506978911838398,0.230369469336226
NA,0.402192689855723,0.627020901576313
-0.25914930001996,0.337136281812153,0.576962773192163
0.139717861836305,0.0746833783119906,0.280799180501431
0.572624588843928,0.0784920723323431,0.289120694104668
-0.0198146721713743,0.430860057330142,0.657136389521753
NA,0.653647753271925,0.836865996477123
0.0373554876492062,0.16437681131723,0.416352797911158
NA,1,1
-0.664823038463021,0.0524112132454465,0.233289593825534
NA,0.221150806121216,0.486832537670338
NA,0.412860021644769,0.6381177882768
0.409363938738328,0.565294001109696,0.760700709688334
-0.488696556760869,0.0822859088110771,0.295527001162906
0.295912829910461,0.0983476988756991,0.326480019282925
NA,0.14086019465669,0.381734748604328
NA,0.0665397646914905,0.262523278210215
-2.42851039414422,0.00137942400778128,0.0372868920257186
NA,0.0205048181241519,0.154843691020637
NA,0.0244853381014848,0.159418453853613
0.246428509510684,0.821348051245413,0.977715803548909
-1.56989177987535,0.0220095270541525,0.159418453853613
-2.19733822159496,0.163505900512752,0.41631138761795
-1.0278598789167,0.24245361194595,0.507736586637705
NA,0.0506978911838398,0.230369469336226
-1.97207097154942,0.015591359335929,0.13110875331145
0.148428902651904,0.0305364757179075,0.179674066543063
0.447834001951665,0.223159079928539,0.488484846471482
-1.14452591068582,0.0529476892525214,0.234602422993237
0.15130558966326,0.0646839810198112,0.258686846703661
0.649512060485893,0.593669172677074,0.787029730679289
-2.96007156051126,0.00403209573599004,0.0641558933639359
0.275588949679984,0.499893117849825,0.726870651260202
-0.271109936624718,0.763877910539549,0.944277782939485
-0.66903844066176,0.10024726289524,0.329880082197699
-1.02475306516639,0.0197797435573139,0.151319344398551
-0.604035120733922,0.069265511598475,0.269843689309358
0.443928981997167,0.882434187307865,1
-0.722052182110142,0.187929771018681,0.444803692429037
NA,0.0244853381014848,0.159418453853613
-0.997279314155349,0.0383272113923625,0.210002839136323
-0.590077420780275,0.364725209278745,0.596131836305923
-2.0123011624401,0.000942250316448954,0.0312364869056757
0.237715073045107,0.054747849785598,0.237706685518852
NA,0.0244853381014847,0.159418453853613
0.355940173838301,0.0950864315234394,0.321076605099327
-1.45473691871327,0.0589573755558242,0.246638354408531
0.282239428290029,0.154689128858205,0.405251688971968
-0.835222561248624,0.00646992565196276,0.0827742187172226
0.619523193440277,0.0533103804314395,0.234949009409797
-0.107261886824784,0.288798603068268,0.559981007974126
-0.284286856200553,0.135368345413749,0.381734748604328
0.461335564596112,0.194754607717021,0.453456574452763
1.03763216926149,0.229696156835868,0.496403625535818
-0.476178102349425,0.318852419797544,0.561584746548844
-0.67553625450788,0.0243120146937154,0.159418453853613
-0.21941277789993,0.219495335915999,0.4844424585253
0.318230099912008,0.523833579065082,0.743156328299318
NA,1,1
NA,0.14086019465669,0.381734748604328
NA,0.368920897368605,0.596131836305923
NA,0.31653699381386,0.559981007974126
0.269713732729205,0.0829563986530418,0.297328614331628
0.0729728747042057,0.411960522652419,0.637692257961066
-0.276284047190713,0.259669047550891,0.527646703793658
NA,0.786009542214517,0.953084034279444
0.508012808304775,0.0669842072918038,0.264079099951457
0.195106605577558,0.759734557593163,0.940258476889777
0.204556858005042,0.427485224906529,0.653849019626611
NA,1,1
NA,1,1
-0.724300026424723,0.0125081630157361,0.117868636538986
-1.32583679785501,0.0155332423683402,0.13110875331145
-0.1487192625716,0.130475199209602,0.372974545537079
-0.81832194152214,0.0967188767425488,0.324655524445194
0.211623479805124,0.174008699139947,0.431623460313723
NA,0.316589528317753,0.559981007974126
0.48307719144095,0.169674112588065,0.425789404670169
-2.45763223595089,8.73851014430061e-05,0.00780689609671331
-1.97039772998336,0.00222890655661101,0.0487492384228077
-0.57528625160047,0.0250278747902201,0.160719972273744
0.673683913921833,0.036074563085769,0.20142904875539
NA,1,1
-0.727378801347256,0.0085988299256835,0.0948209885738027
0.517254118061323,0.0953459853190328,0.321335478655129
-1.17563510604207,0.213596941135158,0.478496330049639
-1.19507783445767,0.0148436030711705,0.127645978368892
0.175062894376072,0.944302036856268,1
NA,0.351694759455271,0.590564854121935
NA,0.672103960158276,0.855921713939182
-0.212818353021131,0.0107103489901526,0.109407460323826
0.350445465041023,0.465357906016121,0.693301730528823
NA,0.353526506182279,0.59307390645665
-0.182752695587442,0.109250673780665,0.340947484605024
0.56598612075187,0.179217931243799,0.437139155754774
0.619441025379429,0.238326037149209,0.50309032511553
-0.205911557297093,0.909292553555735,1
-0.487314934144778,0.045762625450236,0.226918907571208
NA,1,1
4.08350685642465,3.43418353147621e-11,1.81015813944111e-07
0.0680349847985686,0.312085170958435,0.559981007974126
NA,0.316589528317754,0.559981007974126
NA,0.786009542214519,0.953084034279444
NA,0.175351287240956,0.431703239162581
-0.973806289143548,0.00569330353795231,0.0769471870475555
NA,0.786009542214519,0.953084034279444
0.255808154986138,0.651868561539464,0.83486935883901
NA,1,1
NA,0.394842929293506,0.619041368324233
-0.405974828660617,0.297054650868632,0.559981007974126
NA,1,1
0.251198946255758,0.430732057561429,0.657131309813688
-0.0953255661817531,0.100610008271609,0.329880082197699
0.327251427961216,0.0853718352574086,0.300397158639386
NA,0.412942473119364,0.6381177882768
NA,0.250638897656936,0.515860066204495
-0.479927135872257,0.0690499024905388,0.269690716584587
-3.75384294843251,0.000233462688375503,0.0135090649083207
-0.937764576144237,0.144192822590621,0.387973643632039
NA,0.314109100369415,0.559981007974126
0.406044679455343,0.267054685581959,0.537458431967225
NA,0.368920897368603,0.596131836305923
0.202644579748288,0.0203016260883323,0.154192897855331
0.0152093332857353,0.866532092383165,1
-0.824955645640738,0.318230017052997,0.561584746548844
NA,1,1
-1.60051028194228,0.000156691385326401,0.010191805870911
0.527693968870015,0.542043284457984,0.743156328299318
-0.147747600958918,0.786536860578424,0.95350409202136
-0.0524577847616957,0.979875876018273,1
0.0469865183350109,0.230899244554732,0.497765177441481
-1.06994876284259,0.0717410898456178,0.275416813238348
NA,0.542246108639568,0.743156328299318
NA,0.46533454465175,0.693301730528823
NA,0.342634636486141,0.583907911063191
0.758186303145691,0.0327018733490443,0.188590344007454
NA,1,1
NA,1,1
NA,0.542246108639564,0.743156328299318
-0.361490656267249,0.179866970973189,0.437911687759667
0.362841317604866,0.235430759005088,0.49957952122215
0.276307660328647,0.739796603777769,0.921242726145544
0.682797940068777,9.58663523081356e-05,0.00809735750267512
-1.35746222866047,0.00654434208354079,0.0833218046433418
-0.489336027326326,0.32715374311678,0.565318411079716
2.68473549888408,0.221441381804986,0.486832537670338
NA,0.368920897368605,0.596131836305923
NA,0.14086019465669,0.381734748604328
NA,0.542246108639567,0.743156328299318
0.0357333161156603,0.0172293663152529,0.139288327987267
2.4078738466749,3.04185022142995e-06,0.00113858976427558
NA,0.316589528317752,0.559981007974126
0.61685912131759,0.0606363290673196,0.249308962959315
NA,0.14086019465669,0.381734748604328
NA,0.316589528317753,0.559981007974126
NA,0.1856868908743,0.442475407684652
NA,1,1
0.0787101013405423,0.322630140089762,0.564790258523127
NA,1,1
-0.766710323357279,0.00254683650202329,0.0518315644871227
0.55056491329147,0.0888204722075617,0.308008361188196
NA,1,1
0.257927934280102,0.9165201581291,1
NA,1,1
0.590281210414174,0.160623406974477,0.41079377882701
NA,0.039872639301652,0.212777226510024
-0.181444195833803,0.830356833848723,0.985345297426181
0.387808570112892,0.177016763536511,0.434181182224732
0.449997900752505,0.0841348733114266,0.298771772784859
-0.16359481429845,0.0465546822827422,0.229122063783692
NA,1,1
0.544276867527584,0.125059925175369,0.363390774861836
NA,0.18786259940405,0.444803692429037
0.933563568009388,0.0867211593629601,0.303725734885158
NA,0.318795156731246,0.561584746548844
NA,0.145797338456124,0.389973245626073
NA,1,1
NA,1,1
-0.0222566257315544,0.927888277851234,1
0.104175186435997,0.0899460477458917,0.310481740450946
NA,1,1
NA,0.474717307300965,0.702874979433535
0.00394595509900572,0.978308307780978,1
-0.340598359432249,0.700177131385682,0.882715536841409
0.0551244942462509,0.583579394167148,0.778548971565436
NA,0.302741165079274,0.559981007974126
0.426724828902028,0.241246250379677,0.506012330183556
0.925706806791572,0.390170180244122,0.615192049077705
-0.352218714289213,0.156525162046227,0.407429199578104
1.64463237854067,0.0032056004602059,0.0572770170364248
NA,0.0942191737279151,0.319375732938804
-0.41448874016317,0.645810405971417,0.830462710386763
