"hurdle_sample_typepoor_brain.logFC","hurdle_sample_typepoor_brain.fisherPval","hurdle_sample_typepoor_brain.fisherAdjPval"
0.280758629567274,0.24837375500306,0.549843959671852
NA,0.449327202587618,0.625483576206539
0.218876081310723,0.359839068930568,0.608377111689469
0.16098085035955,0.476569481530724,0.647306596711762
0.381480550019996,0.10100669712524,0.46591254916915
NA,0.650432630144559,0.759929926500348
0.795377504640365,0.329110128733167,0.586491560728261
0.430270118442014,0.311627657579885,0.577389933059275
0.844900693251303,0.228522089345995,0.537981211676079
0.325154238804724,0.467761962656293,0.640741503420302
NA,0.376501941197925,0.608377111689469
-0.432316242742991,0.457771055918053,0.631562095647275
-0.665505066174289,0.382305820770497,0.612129532330993
NA,0.377422340205758,0.608377111689469
NA,0.149661810058501,0.502783556926935
-0.11301153339873,0.80804935732102,0.871720868284711
-0.165405889802691,0.934032670635091,0.956535109173803
-0.356867804677665,0.670235731018814,0.773891026987988
0.00361433823765468,0.0569982484896389,0.380937617337228
NA,0.272082306295383,0.552486949406922
NA,0.130583798344312,0.484063527751216
NA,0.650432630144561,0.759929926500348
NA,0.848931008648795,0.896556871686597
NA,0.199238523293428,0.524136389460613
0.00684567037706849,0.733715898373683,0.821281907056208
0.107483306059431,0.917893449438453,0.943942784930266
-0.878220092091654,0.0035544147836321,0.153568199381351
1.04691012927633,0.00459942512644706,0.175678042329728
-0.577912476534933,0.249782285825686,0.551803197228496
-0.747805074141149,0.10137453004461,0.46591254916915
0.994239249403559,0.0725346767236293,0.418424334581993
0.484487922057502,0.231772771166166,0.540859145802816
0.310230861891423,0.379085176181658,0.609494418534194
NA,0.449327202587618,0.625483576206539
NA,0.318025664574993,0.577389933059275
NA,0.225979196625878,0.535863941436061
NA,0.157696991361103,0.506223883516486
0.521343709305322,0.324040223082048,0.582741731786242
0.540433965254016,0.452461978667021,0.62794288824483
0.524924932848631,0.362505518630792,0.608377111689469
0.880584112013887,0.0557866184673359,0.380937617337228
1.01428643613316,0.0144130232071101,0.251643461851161
NA,0.179184178700838,0.519014458575962
1.20429767880747,0.00272532871700346,0.142602972318715
0.530970210342157,0.241200254949252,0.543783808313733
0.162501811250764,0.870803061489418,0.909631973268078
0.931099261541904,0.0559503644521539,0.380937617337228
0.59042723092416,0.0695983442887409,0.416868963020765
NA,0.59395487844878,0.733021813229576
0.00371811894378172,0.826909138511119,0.885002653622763
0.74417744096017,0.0743728309083851,0.420170623492066
NA,0.797664681268444,0.863946185039871
NA,0.477420117673664,0.648076600632986
-0.613994286311945,0.421492656442719,0.625483576206539
0.318072023271915,0.745783301432791,0.830205656146197
-0.0466949801852978,0.226154758502947,0.535863941436061
-0.512028910763601,0.00167383289667191,0.112009793474767
-0.153562701390413,0.909652861362128,0.937395939831824
0.502659152191168,0.0278334666087208,0.306284347587823
NA,0.0108487593206211,0.239262804933029
0.214840554521281,0.328054153244259,0.585603239188283
NA,0.177115938754898,0.519014458575962
NA,0.538073759099414,0.683583221068458
NA,0.377422340205759,0.608377111689469
NA,0.449327202587618,0.625483576206539
0.109688126677105,0.725104178397139,0.814930516914993
0.197379020425724,0.719008989672879,0.811367241397076
NA,0.272082306300633,0.552486949406922
2.5104605591426,0.00413797511097939,0.165236869772518
0.400957224233219,0.137028152204095,0.488368026642184
0.4690035662304,0.219311120391956,0.535863941436061
NA,0.690131022171965,0.785506503534538
0.152230455276897,0.679467611180384,0.781981174351922
0.63230077255562,0.133762269738964,0.485579148618513
0.329958749638883,0.243183045414427,0.546151272747842
1.12785865683773,0.0815005109769938,0.430501017969969
NA,0.999999999999999,1
-0.844446926494771,0.000309856489164616,0.054441785146223
-0.315247151203668,0.12416580686957,0.484063527751216
-0.683680736019105,0.450361447266852,0.62618179597562
NA,0.842418611289835,0.896504845570103
-0.284466839558094,0.0308899050262741,0.310643611414637
-1.33203398059955,0.17860915894487,0.519014458575962
-0.400279036465261,0.4606366655703,0.634779524579365
0.410056105349788,0.293468924864324,0.571857561168152
0.558981396408537,0.312182474314258,0.577389933059275
0.903857576813667,0.0092583633831039,0.229881460776666
-0.114497499385318,0.855089069171701,0.900714325260598
-1.50840766755385,0.0016273569294556,0.112009793474767
NA,0.199238523293429,0.524136389460613
0.378314519406913,0.322159250341443,0.580997861625189
NA,0.848931008648795,0.896556871686597
-0.159834550020926,0.152395224744636,0.505074882433824
-0.27034304184243,0.457789313738496,0.631562095647275
NA,0.47470991977923,0.646228302468071
-0.115008900713282,0.6275453317957,0.757625158931547
-0.258945173696598,0.544067944591552,0.687442771448495
0.294408942556414,0.803317484513129,0.867924508690097
0.265382620653581,0.227564689118668,0.536577894300201
-0.301763751224582,0.210158459745248,0.530544606341411
-0.224225804014937,0.496335394751344,0.665199647376546
NA,0.200168194267541,0.524136389460613
NA,0.247077866259261,0.549079406583629
-0.818438818718832,0.118212194007455,0.479891855801651
NA,0.131691728096231,0.484063527751216
-0.618463797676914,0.245610328307965,0.548384461831818
NA,0.811116330879506,0.873290174656123
1.07955562976735,0.0291171669573907,0.309428602887916
NA,0.144381611278505,0.496111781648632
0.798581750554912,0.0802034296983642,0.42988260297333
NA,0.164421925654066,0.511526006960372
0.0382274956177642,0.165856166270555,0.511526006960372
-0.670166418228489,0.0145139049666717,0.251643461851161
0.780998585751159,0.121590436480846,0.484063527751216
-0.00308431559569556,0.370096016805362,0.608377111689469
0.142187435120117,0.801661242640789,0.866958639712679
NA,0.199238523293428,0.524136389460613
NA,0.318025664574993,0.577389933059275
0.319097981060293,0.665182678152703,0.770080803106281
NA,0.377422340205758,0.608377111689469
0.36568331299133,0.336517133471407,0.594309560497199
0.797447008030759,0.166159850671845,0.511526006960372
0.467049340692345,0.319359020219552,0.578865679359442
0.196370583534181,0.496344187655465,0.665199647376546
-0.618678991808024,0.0344583238123499,0.325582341385804
-0.0466000904415773,0.918017292001691,0.943942784930266
0.220214576498033,0.602085666757484,0.738680740923068
0.37238511479734,0.205625665385273,0.530544606341411
0.715825824612604,0.177495562545202,0.519014458575962
NA,0.538073759099415,0.683583221068458
NA,0.377422340205758,0.608377111689469
0.106663117251972,0.250805806162479,0.552486949406922
0.209987813681026,0.626631306638825,0.756694986779667
-0.0719911073695326,0.823147726671392,0.881731881004786
0.154844153240011,0.411847228316065,0.625483576206539
-0.0348731470390769,0.837930968630247,0.892810619698814
-0.367770772865803,0.0101937271313515,0.235662875918217
0.272327864950255,0.195757795806114,0.524042326914183
NA,0.797664681268442,0.863946185039871
0.150181807780796,0.513223616970218,0.679142531104456
NA,0.670461463302319,0.773982122879221
NA,0.225979196625878,0.535863941436061
0.0583984023888476,0.878503616957069,0.914956049195952
0.00738149685110537,0.991626940374917,1
-0.154012410288109,0.498071459208804,0.666836337691035
-0.0546397168954372,0.828911553362619,0.885886617553602
0.038947159428653,0.947821746740612,0.968586356547066
-0.397872023083877,0.140219076419436,0.490569393779149
-0.0883718931945556,0.888112720710539,0.921685794618084
-0.00312318659244554,0.571104792099616,0.712832905317802
NA,0.318025664574993,0.577389933059275
NA,0.318025664574993,0.577389933059275
NA,0.19494714893991,0.523200825897283
NA,0.318025664574994,0.577389933059275
NA,0.268223605836437,0.552486949406922
0.0405566950327916,0.804904344533981,0.86903949201938
0.124914135679335,0.333292668900392,0.590913440219969
NA,0.0478190000011629,0.35831156412216
0.686675090619954,0.177676049014392,0.519014458575962
0.540122787407101,0.0155522775446164,0.251643461851161
0.449078654450951,0.083575405495794,0.433684900720001
0.110737858932994,0.563308713947522,0.706784154062697
1.94556832987507,0.0802686927921604,0.42988260297333
-0.823310094011698,0.0525804145691683,0.374194349974003
0.539729094723305,0.0817898280693164,0.43154572948285
NA,0.275376502662303,0.55538288736056
NA,0.557056274029699,0.700606924459686
NA,0.65043263014456,0.759929926500348
0.013069863196253,0.600607608907849,0.737434842032066
NA,0.283959287605511,0.562496047360489
NA,0.31362003658696,0.577389933059275
NA,0.449327202587618,0.625483576206539
NA,0.999999999999999,1
NA,0.538073759099414,0.683583221068458
NA,1,1
NA,0.318025664574992,0.577389933059275
NA,0.318025664574992,0.577389933059275
NA,0.65043263014456,0.759929926500348
-0.110875233423258,0.828032332909442,0.885665265171605
NA,0.999999999999999,1
0.194667250629562,0.337265065376556,0.594565947118239
0.287379563030241,0.785953431752363,0.861818293897796
NA,0.44932720258762,0.625483576206539
0.100355693035631,0.638558754279295,0.759929926500348
-0.541712999645988,0.456551010249695,0.630959720772455
0.0475201828313876,0.756864669614626,0.839189671262672
NA,0.413048627839483,0.625483576206539
NA,0.342311363708821,0.599442922959865
-0.011836798068314,0.83041963483566,0.887138608678307
0.471551791011235,0.213713055284746,0.530858395101742
0.121584004074957,0.514331531614466,0.67962935651538
-0.727707974186281,0.0652950062240621,0.40972616405599
0.137498598171982,0.269109984230858,0.552486949406922
0.215720161308221,0.466078282178027,0.638933322590477
NA,0.104386225767512,0.468510994643648
NA,0.617745260890012,0.749877231220289
0.104754160035028,0.598879300334296,0.736340749256374
0.134259127050654,0.861586770291611,0.903525433465455
0.602762865035924,0.668033608680083,0.772363490097109
NA,0.79766468126844,0.863946185039871
NA,0.65043263014456,0.759929926500348
NA,0.311204827076234,0.577389933059275
NA,0.268223605836434,0.552486949406922
0.378976659255557,0.311145336872604,0.577389933059275
-0.690935237239579,0.46138999123561,0.635218865650538
0.210397671394837,0.146221689535083,0.499582520912112
NA,0.65043263014456,0.759929926500348
0.0809177210571728,0.763100736796986,0.843098628453441
0.292215789912346,0.508912619574722,0.675857500070133
1.37298614645429,0.157186178655282,0.506223883516486
NA,0.318025664574993,0.577389933059275
0.201937144953986,0.842844273269258,0.896556871686597
0.117351586085677,0.918588723936422,0.944204595138237
NA,0.166678529009539,0.511526006960372
NA,0.318025664574993,0.577389933059275
NA,0.0894214933786301,0.444878377973712
NA,0.449327202587618,0.625483576206539
0.061729492465762,0.465131497459302,0.638470378800561
1.37992952799952,0.0861601254482954,0.439641840501418
-0.591211661506223,0.0930692751553405,0.448416955524497
NA,0.449327202587618,0.625483576206539
NA,0.650432630144559,0.759929926500348
-0.0663565870179751,0.337123482032375,0.594565947118239
-0.445186660312543,0.0464808299734044,0.35831156412216
-1.28186071548643,0.0380293058150697,0.339442749747514
NA,0.771896963910686,0.849719099847993
0.0312560551144412,0.432714714874549,0.625483576206539
NA,0.848931008648796,0.896556871686597
0.152299819904881,0.313294770934074,0.577389933059275
-0.0344652779299489,0.255223954946759,0.552486949406922
NA,0.449327202587618,0.625483576206539
1.33380800068683,0.12479400080077,0.484063527751216
NA,0.209142385701271,0.530544606341411
0.13083462684785,0.74539448450275,0.830195778505964
1.9731700099709,0.000112866463841006,0.0330510628281079
NA,0.609158549117633,0.745672258510565
0.420606365170981,0.112458946655022,0.478617282428771
-0.826500928430029,0.011969032827126,0.242278709078285
0.306632967609631,0.631434683142607,0.759929926500348
-0.137981870897879,0.309923895540346,0.577389933059275
0.347007334206357,0.0620810907503448,0.402496223056664
1.24048318468413,0.031963780303213,0.316693770635781
NA,0.620264953269929,0.751603854348209
-0.214972900438158,0.435905488075186,0.625483576206539
0.109700590229219,0.397428248218706,0.625483576206539
NA,0.449327202587618,0.625483576206539
0.54214546811049,0.154626081412277,0.506223883516486
1.29951026295835,0.0629365225912341,0.40396219834339
1.26013526752556,0.0459410324745306,0.358217725108359
NA,0.538073759099414,0.683583221068458
0.905750755850408,0.0850088273041718,0.437151121695404
0.964183188042772,0.155496286622415,0.506223883516486
0.968385910501965,0.214003367506807,0.531329133362403
-0.275005020066804,0.124597987628845,0.484063527751216
-0.306302587838888,0.289802640227758,0.566808800237667
NA,0.449327202587618,0.625483576206539
-0.398321041354929,0.636737063994673,0.759929926500348
NA,0.318025664574995,0.577389933059275
-0.709455587051773,0.0437065581613631,0.354357137454885
-0.735859314364892,0.167112081955181,0.511526006960372
NA,0.377422340205758,0.608377111689469
NA,0.999999999999998,1
NA,0.131686834037561,0.484063527751216
0.834466972770926,0.138780726065437,0.489206298684781
-0.514988741910213,0.00111821803304504,0.107165950039644
0.0568693360952236,0.810597322785766,0.873243512139051
NA,0.239781335644496,0.541764642531178
0.508838729892441,0.0573959258975231,0.381505580587446
NA,0.221958471967424,0.535863941436061
NA,0.449327202587618,0.625483576206539
0.0941065368603503,0.860675263289597,0.902989512897982
NA,0.377422340205758,0.608377111689469
NA,0.170437329218486,0.514985646315637
-1.08059030079462,0.00013569152631816,0.0340585731058582
0.132644184677343,0.805716604938282,0.869738321652608
0.614680120694234,0.273038040779793,0.553556484932438
-0.0329481447650841,0.419177290621056,0.625483576206539
NA,0.650432630144562,0.759929926500348
-0.314387250459789,0.0135550493178851,0.248974520847763
0.0653631794152192,0.520687424745867,0.683583221068458
-0.156442829999925,0.894445025846396,0.926814105137911
NA,0.294784493028505,0.57321702544632
NA,0.211958741283098,0.530544606341411
-0.150570698604251,0.747363877882261,0.831613890715094
0.788831428879671,0.0615631833266526,0.399629974525599
1.59677368945367,0.0331360065024546,0.321268110176849
NA,0.263995217223843,0.552486949406922
-0.67930683618848,0.00964946038564805,0.231465000322346
NA,0.449327202587618,0.625483576206539
0.254479211715347,0.444609121027202,0.625483576206539
0.870846936377855,0.170681993575017,0.514985646315637
NA,0.532909159891904,0.683583221068458
NA,0.650432630144558,0.759929926500348
0.253901343181368,0.0953581768142147,0.454049638651965
0.291004373020569,0.537865565709098,0.683583221068458
0.608032446660857,0.0761426268343689,0.422451067067711
0.333778323853271,0.116870270185929,0.479891855801651
0.457137995994736,0.156607009212351,0.506223883516486
-0.772248410989348,0.0406808253065493,0.347029599642218
NA,0.087900947469549,0.441262756297143
-0.0496698318345196,0.31623410429278,0.577389933059275
0.0879958109154318,0.566880893109819,0.709800743075764
NA,0.449327202587618,0.625483576206539
2.53296900966819,4.05752208204658e-05,0.0213871988944675
NA,0.377422340205756,0.608377111689469
0.0537641379750065,0.523680504591681,0.683583221068458
-0.756255999072203,0.0824899214814074,0.432568042212598
NA,0.272082306300631,0.552486949406922
NA,0.0162319819824311,0.251643461851161
NA,0.449327202587618,0.625483576206539
0.161304615708023,0.816190285804745,0.877174921362981
NA,0.408766019018136,0.625483576206539
-0.508279049982929,0.0487341273850685,0.361799416122107
-0.221317671977246,0.336799942681522,0.59453198187351
NA,0.538073759099415,0.683583221068458
NA,0.690131022171965,0.785506503534538
NA,0.449327202587618,0.625483576206539
-0.450128742106326,0.00789251985469101,0.212397042244361
0.0733473124488036,0.0428275408618567,0.352872136622502
-0.736789191838142,0.232571678099704,0.541607523551646
-0.185518836228767,0.316551497325679,0.577389933059275
-0.148929865450367,0.466466809850105,0.639299676214223
-0.0090867753838408,0.833168907146318,0.889080878899947
0.652975747632794,0.0572442164819037,0.381060571961293
NA,0.449327202587618,0.625483576206539
0.426547733349758,0.354870533691037,0.608377111689469
NA,0.377422340205757,0.608377111689469
NA,0.413048627839483,0.625483576206539
NA,0.655613377049881,0.762125612863584
NA,0.797664681268442,0.863946185039871
0.800803180339923,0.182675873404708,0.519014458575962
NA,0.0826374885139373,0.432568042212598
NA,0.0206542641909265,0.279867934576796
NA,0.318025664574993,0.577389933059275
0.172994345597094,0.558973401984886,0.702180362693598
-0.165244224623494,0.535699972639523,0.683583221068458
-0.182848616012571,0.642033381495261,0.759929926500348
-1.0928754981234,0.0335427194378583,0.323224267197351
-1.2821909533712,0.01206424827975,0.242278709078285
-2.41692658922519,0.0227799312754559,0.286494552987178
NA,0.0417582592177512,0.347029599642218
-1.00416829898246,0.171856969927602,0.515570909782806
-0.36080578130228,0.0569329920948195,0.380937617337228
-0.752868505007085,0.0114557853905049,0.23961684441806
NA,0.322960912046068,0.581865052414102
NA,0.318025664574993,0.577389933059275
-0.713051809053185,0.0562404955684137,0.380937617337228
-0.828669471858503,0.139730686975384,0.489764467064145
NA,0.0342362702453338,0.325582341385804
0.785661119464763,0.411331806873678,0.625483576206539
NA,0.121260520339088,0.484063527751216
NA,0.449327202587617,0.625483576206539
NA,0.225661843492131,0.535863941436061
NA,0.377422340205757,0.608377111689469
NA,0.650432630144557,0.759929926500348
0.469285824504703,0.134583329325279,0.486883135808884
-0.0272172205856896,0.998052662791497,1
NA,0.449327202587618,0.625483576206539
NA,0.0879009474695488,0.441262756297143
NA,0.52783335435624,0.683583221068458
-0.00211505097261732,0.11988807626258,0.484063527751216
NA,0.200168194267541,0.524136389460613
NA,0.189822927466323,0.519014458575962
-0.116543780336271,0.0530636141547537,0.374488427687838
-0.00376249651172315,0.81016689053112,0.873111772641492
0.405958194494331,0.636074579379818,0.759929926500348
NA,0.0212680821437013,0.280260152448627
NA,0.797664681268445,0.863946185039871
-0.532712954602794,0.050732454474103,0.370988133998607
NA,0.449327202587618,0.625483576206539
0.0832985513395766,0.509322155534955,0.676231002978526
0.969328628780052,0.0197661594598406,0.276367829978942
NA,0.318025664574993,0.577389933059275
NA,0.213684402380938,0.530858395101742
NA,0.617358530917849,0.749791893195388
NA,0.449327202587618,0.625483576206539
-0.231944478057009,0.600432187971519,0.737434842032066
0.347949702040588,0.763339041627873,0.843098628453441
0.0660756079561268,0.653201299986941,0.761394084969298
-0.0891545449381932,0.884618417711098,0.919507726238454
-0.569441274276627,0.129731347112881,0.484063527751216
-1.16659596325245,0.0658982842888603,0.411790816614282
-0.304430851886585,0.146718600336169,0.499582520912112
NA,0.0734242562689042,0.418424334581993
NA,0.130583814585945,0.484063527751216
-0.941468111140655,0.0272857068299888,0.306006299363555
-0.197946787035747,0.0439137687354665,0.354357137454885
-0.0448602871317443,0.19559276654831,0.524042326914183
-0.208750379611971,0.730871476360072,0.818967591814187
0.833430795997223,0.181112936346032,0.519014458575962
0.841215366351617,0.352266687829609,0.608377111689469
0.212907798462699,0.00131106158834176,0.111461381163701
-0.685385224029037,0.0242993408889705,0.292704590744932
-0.132104292161199,0.465667550158812,0.638777803040067
-0.381256786244143,0.0110963939804565,0.23961684441806
NA,0.207230534929891,0.530544606341411
-0.363354909552225,0.166777488866586,0.511526006960372
0.321657090101082,0.383311071819338,0.612186762536791
0.0585758271210048,0.897298348873797,0.928476560053746
-0.402426295830621,0.50831702515953,0.675406866553034
0.0736200727933154,0.504308160791988,0.672453406408947
1.31696179929058,0.0112895220332139,0.23961684441806
NA,0.650432630144561,0.759929926500348
0.316171986062129,0.41890103580926,0.625483576206539
NA,0.28492969957361,0.562496047360489
-0.102164453377927,0.509594500304501,0.676251916189584
1.69423938477213,0.00016697919490359,0.0400066971062193
-0.207287084441124,0.71128794148073,0.80439496623228
-0.101751569585626,0.072089080012357,0.418424334581993
NA,0.650432630144559,0.759929926500348
NA,0.449327202587618,0.625483576206539
-0.231204566076735,0.0160643043614814,0.251643461851161
-0.511606356587788,0.264097870691534,0.552486949406922
NA,0.0774151968301597,0.423733647447323
0.169597670000609,0.256120917618918,0.552486949406922
NA,0.131691728096233,0.484063527751216
NA,0.650432630144557,0.759929926500348
NA,0.296808240364058,0.576234340684695
NA,0.449327202587619,0.625483576206539
NA,0.999999999999999,1
NA,0.383118066241689,0.612129532330993
-0.259375692683344,0.236180557661173,0.541764642531178
NA,0.449327202587618,0.625483576206539
0.0259425365562373,0.930712712103243,0.953691039171111
NA,0.771896963898585,0.849719099847993
-1.73248199437171,0.0116607425612719,0.240382345982935
-1.11942880990532,0.00269138734346726,0.142602972318715
0.12787844340461,0.00353775047022735,0.153568199381351
1.06967622632962,0.202195393954912,0.526047345279535
0.250030776994083,0.371463824581825,0.608377111689469
0.0430359647774918,0.875663662697628,0.912900151518829
0.625238119599352,0.120636364121299,0.484063527751216
0.0866363602324464,0.830663630569948,0.887219452225774
-0.842777053053264,0.235475452648092,0.541764642531178
0.93848312967768,0.1125556227286,0.478617282428771
NA,0.114731538574322,0.479891855801651
1.09050069670434,0.0670069443819959,0.414060496878664
0.304710026426233,0.127815277904396,0.484063527751216
0.638202837755137,0.183054672954579,0.519014458575962
0.590052968083126,0.0161050371347061,0.251643461851161
NA,0.187800020276059,0.519014458575962
-0.239761481458392,0.275350160888273,0.55538288736056
NA,0.259887597960213,0.552486949406922
NA,0.900260727262996,0.930081202156655
NA,0.354822378995941,0.608377111689469
NA,0.199238523293428,0.524136389460613
-0.0862924661381552,0.54505724798678,0.688110476512484
-1.05504800556294,0.294217487860258,0.57271451678351
-1.1279546954799,0.0265292382762639,0.301274347247767
-0.977763926261652,0.3709145819134,0.608377111689469
0.0920965172843333,0.620276373821801,0.751603854348209
-0.967159939852786,0.0993399663913001,0.463002938113226
NA,0.0305838773519903,0.309513356290663
-0.733755769805643,0.00656951890076172,0.198692557112784
-0.541688350990264,0.828908121512496,0.885886617553602
-0.261604773772065,0.629224598776172,0.758662976689909
0.556301143710838,0.107737376668462,0.473882580316405
NA,0.318025664574993,0.577389933059275
-1.47224032364749,0.0128734011538362,0.244966416902061
-1.00934107205284,0.0498513830829781,0.366480669777374
NA,0.341394094683252,0.598952884343309
-0.383224981917666,0.121787026599757,0.484063527751216
-0.116688276759335,0.245332561727493,0.548384461831818
-0.598447133254241,0.0632166873853168,0.40396219834339
0.274825681361553,0.449974195081053,0.625904316667834
0.0895509506627427,0.952274388039269,0.97219413119407
NA,0.0916077673141475,0.448228158859597
0.894017889189183,0.0419197003138303,0.347419403072641
NA,0.117113983657233,0.479891855801651
0.176853211280747,0.683665879907386,0.785269743515327
NA,0.208569563421829,0.530544606341411
-0.230299409394574,0.87180981060802,0.910322803430046
0.879712665377425,0.0900269762028625,0.445110475749535
NA,0.538073759099412,0.683583221068458
NA,0.309941264233729,0.577389933059275
0.533897746755857,0.1729484378397,0.517241641928174
NA,1,1
NA,0.1043335002879,0.468510994643648
0.0526198693482247,0.912573483445103,0.939854402352313
0.05969678434359,0.955917390852664,0.974780531473088
NA,0.660446403141368,0.765943452356029
0.376583593383097,0.173165307892149,0.517433233425345
NA,0.650432630144565,0.759929926500348
NA,0.771896963910683,0.849719099847993
0.244947366406519,0.123771029342902,0.484063527751216
0.775843484779221,0.252598645567154,0.552486949406922
-0.592430623556039,0.00611441980142686,0.194079352207317
-0.0189877187726115,0.023634980146339,0.291917748748781
-0.153914149589472,0.240167059275422,0.542382420497322
NA,0.15866746194572,0.506223883516486
0.3034084320048,0.681566590965537,0.783541439690151
NA,0.449327202587618,0.625483576206539
-0.955990889551329,0.0233181771625765,0.289882339207408
-0.685217802753029,0.689347343713276,0.785506503534538
NA,0.189822927466324,0.519014458575962
1.70890915372321,0.0080590795767164,0.212397042244361
NA,0.0162311490404214,0.251643461851161
0.769359186480359,0.0253671628214959,0.297134033849122
NA,0.318025664574993,0.577389933059275
-0.456588670651851,0.198482911360928,0.524136389460613
NA,0.148103929151156,0.500128817962061
-0.25387983084514,0.367457433701172,0.608377111689469
-0.379373633169954,0.165513055576267,0.511526006960372
-0.345527270287432,0.389244097389759,0.618729082431068
-0.558175568379485,0.0415382874285887,0.347029599642218
0.00522649160983843,0.942343934090225,0.963922933551247
NA,0.52783331069782,0.683583221068458
-0.224252573654742,0.286879740975197,0.564365989963185
-0.572843689936784,0.0793916846694773,0.428763903578704
-0.0749814471649718,0.373222341312467,0.608377111689469
-0.0299560991988475,0.621180547986958,0.752087019334709
0.11048376166657,0.609968778860933,0.745672258510565
0.0687735963312476,0.286128789771049,0.564229274554134
0.0359744383736456,0.0151780675886299,0.251643461851161
-0.169003553392176,0.334684625700745,0.592385044348096
-0.597137089506469,0.119593963450208,0.483420077719359
NA,0.0536052253289655,0.375735562113002
0.265873147529818,0.654315058314412,0.762125612863584
-0.0288944619033871,0.921453536751649,0.946032477291383
1.10689264482301,0.0120446921086391,0.242278709078285
NA,0.449327202587618,0.625483576206539
NA,0.121048412370618,0.484063527751216
1.18889909348016,0.0476679501075619,0.35831156412216
0.450974718914732,0.286549575176253,0.564365989963185
-0.167359761633932,0.105829031948322,0.471933018104573
0.120307334862772,0.013829491942578,0.249641274073044
-0.513946064691356,0.00978002413287119,0.231465000322346
-0.57812479294969,0.319765234258261,0.579203625352334
-0.563329147288647,0.0543767968156861,0.379003297469421
0.668986288237925,0.326663029759709,0.585262008791103
0.909146210473923,0.134683470288893,0.486911229007378
0.59975427381328,0.0777326830539693,0.42449990480826
-0.260599754532107,0.155224822308035,0.506223883516486
NA,0.225252598310581,0.535863941436061
-0.10384816910374,0.689235907913075,0.785506503534538
-0.0654128245486321,0.593502174543598,0.732634651526769
1.03134740140149,0.0105457937444913,0.236754190866935
NA,0.0674366297605807,0.415740906980141
NA,0.451519218594454,0.626964647315955
NA,0.309941264233725,0.577389933059275
-0.311548500984057,0.342161639689318,0.599379861350081
NA,0.0278080083131268,0.306284347587823
0.313298965488926,0.0404348860731236,0.347029599642218
-0.599637928874091,0.0628167391609783,0.40396219834339
NA,0.449327202587618,0.625483576206539
0.943072628524039,0.0155754955088253,0.251643461851161
-0.237973662151027,0.348128412654439,0.606251747095755
NA,0.0478190000011629,0.35831156412216
0.323181034323819,0.15091620866835,0.504106043023368
3.22951987242836,0.0311534805902454,0.310964520235132
1.04626002489491,0.0290701933541814,0.309428602887916
NA,0.797664681268443,0.863946185039871
-1.32453835818326,0.481833943161441,0.652388059184166
NA,0.30994126423315,0.577389933059275
-0.0518633000609297,0.596816872697618,0.734741692013418
0.805837188947574,0.13060818887919,0.484063527751216
NA,0.449327202587618,0.625483576206539
-0.654965146760242,0.43898221122827,0.625483576206539
NA,0.187800020276059,0.519014458575962
NA,0.259887597960213,0.552486949406922
0.134892332463906,0.488848478552238,0.659513777949538
-0.108316776446659,0.896058178230849,0.927557473969914
-0.415414807137372,0.724942055373931,0.814922067365321
0.0191753729467745,0.386927894229922,0.616097485160863
-0.510623445764223,0.225034891379522,0.535863941436061
NA,0.0549112472387107,0.379153922787407
NA,0.449327202587618,0.625483576206539
0.502903437447754,0.0260629519612139,0.299298082325835
1.20078979598889,0.18482855403062,0.519014458575962
-0.521751885145858,0.0475294554426153,0.35831156412216
0.632781207103768,0.438528978923518,0.625483576206539
0.671994377781555,0.0190483615897666,0.272184503782918
-0.527990725848549,0.150042307100837,0.50351141510988
0.432206291569857,0.390178378938632,0.619466938369135
0.314751415686324,0.0696809117475979,0.416868963020765
NA,0.16667852900954,0.511526006960372
NA,0.239781335643954,0.541764642531178
NA,0.797664681268442,0.863946185039871
1.93246922956772,0.192171202030061,0.521384774772656
0.626141240566674,0.558050223388439,0.701354966018231
0.775661951567309,0.578002177031103,0.717872166618978
NA,0.377422340205757,0.608377111689469
NA,0.451833818434877,0.627236254140173
0.0944364054246435,0.378190252149115,0.608578754894574
0.475161026447648,0.126238604940354,0.484063527751216
-0.392756990794619,0.10276748439876,0.46693048291569
NA,0.186019034228884,0.519014458575962
1.67968217249706,0.0325672089275763,0.317304543913595
0.257646987057253,0.513921592213859,0.6792579519958
-0.217072558291666,0.0477216730898986,0.35831156412216
0.599430856711613,0.0405739450053062,0.347029599642218
NA,0.506624251571325,0.67366711151172
NA,0.377422340205758,0.608377111689469
NA,0.594776118019276,0.7337688070891
NA,0.318025664574992,0.577389933059275
0.279189459173208,0.614324092630025,0.747484370326146
NA,0.226945591969262,0.536577894300201
NA,0.064325475194181,0.405984597014816
NA,0.0162319819824311,0.251643461851161
-0.54789351508796,0.0544309421711918,0.379003297469421
-0.202372827824611,0.5011438229481,0.670098703896355
NA,0.0478190000011627,0.35831156412216
-0.063312732326664,0.49955062072569,0.668307442092667
-0.584572962958362,0.341131958021383,0.59877637251454
-0.0240661606936924,0.999026777732544,1
NA,0.131691728096231,0.484063527751216
0.122530043551137,0.18306357054692,0.519014458575962
NA,0.449327202587618,0.625483576206539
-0.410783421084109,0.239743876951891,0.541764642531178
NA,0.117113983657233,0.479891855801651
NA,0.318025664574997,0.577389933059275
-0.040272171178612,0.955152808680689,0.974315231960404
-0.218254476729968,0.114417302399612,0.479891855801651
0.438435140633755,0.339311096710604,0.596567308459504
