"hurdle_sample_typepoor_brain...sample_typegood_not_brain.logFC","hurdle_sample_typepoor_brain...sample_typegood_not_brain.fisherPval","hurdle_sample_typepoor_brain...sample_typegood_not_brain.fisherAdjPval"
0.429408628489969,0.426867670133102,0.569913751081961
0.556037618366056,0.420373742400061,0.563957749094101
0.660521566446557,0.0216997583698527,0.125829951999443
0.170791160518079,0.761172929488137,0.821655234759772
NA,0.184560251699382,0.376607396254486
NA,0.363038425957273,0.510014803630277
0.0541736032973769,0.18250365637437,0.376088273683034
-0.131515793051681,0.231878246602827,0.421458702704656
NA,0.760527238836926,0.821294627311915
-0.676452471573753,0.0271896702089084,0.144472531926569
-0.39059886893917,0.310670054559373,0.495173112217456
-0.839762577261472,0.594142209752006,0.694549476070708
NA,0.121487712954127,0.32325175920303
NA,0.152578248371032,0.355607826141947
1.03754367429907,0.126800808916757,0.330516288127341
1.23276804186606,0.0219485594512044,0.12666522503774
-0.425833195055723,0.522745469688323,0.646489108556187
1.02233740886083,0.329978042860977,0.510014803630277
-2.16780360972444,0.00111861323271154,0.0165623886225353
-0.531639663398182,0.442813618653394,0.587039885292263
NA,0.363038425957273,0.510014803630277
-0.607629654019607,0.243272986771802,0.436450617179772
0.127682556142279,0.635816872181899,0.732224324507492
NA,0.363038425957273,0.510014803630277
NA,0.587992467012509,0.689194639453626
NA,0.22073344503141,0.417108413497614
1.08412382781801,0.0132169692790495,0.0887473185603441
NA,0.165369818700818,0.368101484109802
NA,0.0526425526801273,0.21685418982063
NA,0.0716393116883269,0.256007330107913
-0.686532256281384,0.217620403386251,0.417108413497614
-0.345939469740069,0.220430261123621,0.417108413497614
0.284466693423952,0.436066602318823,0.579552965411628
0.238767486005312,0.022240634495107,0.127657422065278
NA,0.524206877247037,0.646489108556187
0.921563818242345,0.0111775308610759,0.0795033134467151
0.509243075085218,0.0106044153121098,0.0767800454809489
-0.902165107890725,0.172887955605299,0.376088273683034
NA,0.274011719682538,0.468021961907542
NA,0.363038425957273,0.510014803630277
-0.37336132006948,0.572865939153163,0.686254333578389
0.427263519071921,0.186048342967569,0.377713903955548
-0.648237776863314,0.137250511941289,0.342302809725644
-0.111777482427888,0.512166266291465,0.638854719547651
-0.0099233514211432,0.998654516431842,1
-0.579300916681912,0.369356868894293,0.51709961645201
0.310627406963337,0.0532635058624637,0.218333450484205
NA,0.58799246701251,0.689194639453626
NA,0.197474536302927,0.3936793800502
0.304347026295377,0.56289895149524,0.678490823995291
NA,0.183665748745435,0.376088273683034
0.343754848044336,0.147749256144739,0.352161479808037
0.0920248467167925,0.867338973824934,0.907812496233365
0.814535214684442,0.00110999916258147,0.0165276993953867
NA,0.0659827353476783,0.244964484767182
0.929704249799185,0.265705089499623,0.464213300216279
0.0705766891123548,0.871872521024937,0.911206418189683
-0.281647188076077,0.783499442861905,0.839566083213072
-2.01506808726594,0.0747069179833427,0.262870603932042
NA,0.27401171968254,0.468021961907542
1.20099921881403,2.4557665585598e-05,0.00165953147822676
NA,0.936221230323769,0.952300676386836
0.252388100274529,0.187116799626174,0.379197482056733
-0.306099749088187,0.713568905584999,0.797484600586714
0.12108245175198,0.921278987503823,0.945959179961342
0.178962345554368,0.220100592591728,0.417108413497614
-0.39236265129905,0.848406058878148,0.891359046511206
NA,0.363038425957273,0.510014803630277
NA,0.228693476571445,0.417108413497614
0.379370483360321,0.0149180077469631,0.0973178450918844
0.455065702370486,0.41157140377576,0.555684648899086
NA,0.181643862613388,0.376088273683034
NA,0.715481820560533,0.797484600586714
0.325451049081716,0.276924063768245,0.468552037610123
-0.520847824285772,0.088478910996411,0.284377644123446
NA,0.459282268859503,0.590550926662875
-0.191413190503427,0.530180041644939,0.651738529484293
-0.814222314897298,0.148321781050013,0.352640553863158
-0.504576731949749,0.33300483568019,0.510014803630277
NA,0.460138997496568,0.590550926662875
-0.0640228703713342,0.401180063337931,0.548824322308392
-0.967497914606093,0.054874276016767,0.222471091672348
0.320908562988252,0.194621431854446,0.389760473899994
0.00905049294693634,0.939117534050737,0.954694025454471
0.504045310396008,0.198197718628696,0.394524235231064
0.230910587979814,0.338670622607981,0.510014803630277
0.421957453173988,0.386513882318489,0.533825525721233
0.71293844366994,0.265522680650955,0.464213300216279
-1.34602153147992,0.189702129612756,0.382524837486166
0.754114655114416,0.140268984094319,0.347279387111862
0.863910286468438,0.213378866719183,0.413804270226937
0.164374219472212,0.277321042218788,0.468552037610123
NA,0.363038425957273,0.510014803630277
-0.339871610248326,0.544386042098306,0.664072859963011
NA,0.879028975990496,0.913697837200931
NA,0.460138997496567,0.590550926662875
NA,0.363038425957274,0.510014803630277
NA,0.760527238836927,0.821294627311915
NA,0.0885137320395711,0.284377644123446
0.399275110886598,0.159419264991608,0.362732058631943
-1.48382064871136,0.0383103239543124,0.179496637833939
NA,0.408284620895359,0.552666996444563
0.973660944220338,0.00627262825127194,0.054012445481846
0.815737391306361,0.00030490978865588,0.00708008588548521
NA,0.886956584725531,0.920123628830599
1.28576450669766,0.0795618175354646,0.270911072499634
0.0874394822055694,0.526502226358856,0.648710639299237
NA,0.734213902187545,0.803246467088118
0.40389828328401,0.123812894269161,0.326635518364737
NA,0.0569836402601063,0.225578241515001
0.722071515184885,0.400823574584271,0.548621413044325
2.00239160125305,4.31568804507211e-05,0.00220854288209467
NA,0.177231615584592,0.376088273683034
NA,0.287833712347101,0.468552037610123
0.601225163383916,0.0406238658096013,0.185072080105798
-1.81953279515562,0.000501984169557182,0.00972778881520553
-0.00287860922496808,0.998666052505253,1
-0.702324113536672,0.197363643463815,0.3936793800502
-0.266720632809051,0.888542379979402,0.921188536464316
0.279565919479955,0.574679826856278,0.686567852982648
0.484409731207671,0.447080838192836,0.590550926662875
-0.632778900251704,0.179404795259471,0.376088273683034
NA,0.363038425957273,0.510014803630277
NA,0.0672766691389751,0.247644236768519
0.492411523223402,0.4191797863048,0.562924232419785
-0.751927311977816,0.229333898186664,0.418029587123007
2.19525762632949,9.18674191913614e-05,0.00338624591998368
0.89645322285392,0.0758904043650444,0.265088350833763
0.683566279778545,0.00264565818222956,0.0291810958181824
0.211485176662589,0.829496832619127,0.876559303274944
-0.484863854411859,0.0797487108197756,0.271197067568411
NA,0.27401171968254,0.468021961907542
NA,0.183665748745435,0.376088273683034
NA,0.0506237036811181,0.211440207688727
NA,0.0887499951779677,0.284377644123446
-0.396179788562825,0.450340993805815,0.590550926662875
NA,0.130292149655716,0.331104477853114
NA,0.105103421512783,0.306246619565439
-0.506204913013972,0.40624656218592,0.552666996444563
0.286104164519385,0.793094231795679,0.846577500161002
NA,0.844286460706931,0.887924918317464
0.213663274775372,0.377313850888115,0.525004910191467
NA,0.453884620458311,0.590550926662875
-0.931024258332221,0.175564019769812,0.376088273683034
-0.839230392940892,0.4469169021241,0.590550926662875
-0.915162652402253,0.108545530997308,0.309011628255385
0.0101985575234106,0.968622645131722,0.976402746699045
0.553114666511391,0.117870578962593,0.317299145255319
0.00328905113350192,0.988225706462111,0.992935131292754
0.200349246561953,0.731727204100321,0.803246467088118
-0.163709492303022,0.752176504378495,0.817637111688811
-1.25992755373528,0.0223757848829033,0.127781974125442
1.09717655890851,0.189663524351129,0.382524837486166
0.504877676147553,0.476655656887577,0.607753257729661
0.778597234401684,0.00467157018957322,0.043892774454974
2.31959541979629,2.99089205104936e-05,0.00188948009294762
0.446865226293753,0.000892193917988447,0.0142619312411251
0.405442243972508,0.0043466776972979,0.0419621577700682
0.380480757274515,0.265965322099441,0.464513987006678
-0.297190199583831,0.127165060201527,0.330516288127341
NA,0.607886156838974,0.707083516036015
0.689622857866306,0.0809990312224321,0.272870687384671
0.630602305497814,0.0276247106084514,0.145976064701556
-0.383662763511662,0.361191648005095,0.510014803630277
0.813525302814045,0.0737649202486555,0.260425247575796
-0.364094728386298,0.0836981671676225,0.277061825335126
-0.501161216857335,0.18221167427554,0.376088273683034
1.0751753051341,0.00428926884137293,0.0417135351713593
-0.646279647200528,0.0401955525308745,0.184434154661742
0.0986933253987058,0.789546433721144,0.843913211602282
-0.547362526087888,0.0251373982343029,0.137714419414096
NA,0.574026817823395,0.686254333578389
-0.609154166815607,0.124106755210288,0.326839276283486
0.802085360594203,0.23232805642437,0.422130708518737
0.516835796522721,0.0938718192877915,0.288008358245605
NA,0.936221230323768,0.952300676386836
0.288950174071682,0.708000238253629,0.795029666773515
-0.369226280509101,0.565304804621976,0.680923588931086
NA,0.228693476571446,0.417108413497614
NA,0.363038425957273,0.510014803630277
1.58219707237124,0.0341332517297981,0.166314893478727
1.25963729949502,3.42871121596173e-05,0.00196344167460687
0.923925201131041,0.11530868896997,0.313169059801508
0.696187235159896,0.150795747564049,0.355607826141947
0.790700954313209,0.000264661820161997,0.00642872098651561
-0.162045443412831,0.748745468490031,0.814579435378938
NA,0.460138997496569,0.590550926662875
NA,0.00141389710554696,0.019570683956184
-0.287477693669971,0.884848053456788,0.919021495521326
NA,0.103911308568635,0.303949227228234
NA,0.113424018143986,0.311060353609238
0.348864032361835,0.401679139720712,0.549221983260148
-0.0285639919292033,0.297903957905812,0.480787434819821
2.25480304094728,0.0310660279453324,0.157399207207987
-2.29669107045389,0.0219916096026723,0.12666522503774
NA,0.228693476571448,0.417108413497614
NA,0.460138997496569,0.590550926662875
1.83000689888182,0.00927853863492951,0.0696683435109878
NA,0.228693476571445,0.417108413497614
0.103655560659126,0.635188724600532,0.731660788323734
NA,0.363038425957273,0.510014803630277
NA,0.228693476571444,0.417108413497614
NA,0.287833712347101,0.468552037610123
NA,0.132329891438351,0.333897011858089
NA,0.219413153674283,0.417108413497614
0.670102604070344,0.298384997058167,0.481269069612484
1.20059264124511,0.0201258243114804,0.119597767695393
NA,0.0687484155915299,0.249700912672406
NA,0.113424018143987,0.311060353609238
-0.433728058399163,0.142675218164264,0.347438018003005
0.0339806847538748,0.117069912536732,0.316076149784968
0.4806797373411,0.0498137349628899,0.209719007180026
-0.858444582364516,0.00569079248239001,0.0504137263439962
-0.154604120056701,0.351864947478689,0.510014803630277
NA,0.2878337123471,0.468552037610123
1.87410827362534,0.00104477465877614,0.0158703378282681
-0.462800601576988,0.535520464884327,0.656143275315037
NA,0.093403343684401,0.287239804294329
0.370287281650543,0.0379571114010649,0.178392923671309
NA,0.168951963884755,0.372301756537016
-0.617995542061378,0.00194963863825158,0.0236242419821243
-0.2399978697039,0.366842446111148,0.514536065314492
NA,0.505137146761393,0.63304277236788
NA,0.107148278778914,0.309011628255385
NA,0.0827447897009856,0.275519764064368
-0.316269046654271,0.412318047349321,0.555996585055597
0.621713320469121,0.0143394017355821,0.0942431253718871
NA,0.183665748738402,0.376088273683034
NA,0.560799093187399,0.676733521105953
-0.311567947963777,0.00370480941698799,0.036915029181368
1.67382461356956,3.22119984076612e-05,0.00188948009294762
-0.635258509882468,0.107676396765217,0.309011628255385
0.252266092089856,0.0560371838809439,0.223766663815496
0.529739581599643,0.367887034625841,0.515726744551279
0.327539199970101,0.111318662531156,0.311060353609238
NA,0.0526443441348007,0.21685418982063
0.174447709254073,0.449819211535596,0.590550926662875
NA,0.790117947117675,0.843913211602282
-0.10827996127138,0.376950473928356,0.524803472814677
-0.609587210843828,0.0985247355956588,0.295574206786977
-0.0173623929318609,0.124930653761082,0.328364988824041
NA,0.363038425957272,0.510014803630277
NA,0.363038425957273,0.510014803630277
0.257675478120883,0.048227898899691,0.206171334225686
0.268491822578652,0.41559565080891,0.559112985046903
0.223806305795038,0.09944334059729,0.296977817727091
NA,0.363038425957273,0.510014803630277
1.31312046031686,7.34450796510792e-07,0.000202988812297817
1.01871567962177,7.1735573736792e-05,0.00293114890826845
-0.447421085910641,0.54649052019401,0.665869517323769
-0.206953243428782,0.649937842143949,0.742967331585503
-0.586587577866967,0.0167390766305076,0.105288392505257
NA,0.228693476571446,0.417108413497614
0.880500794130437,6.25549181719701e-05,0.00270268011216766
1.82546344940453,1.07034574109325e-06,0.000235074683387605
1.04686226601989,0.00545158436530409,0.0485393601174288
1.05070379212606,0.00865921857311465,0.0670177055931446
0.258996249110517,0.343204235755664,0.510014803630277
NA,0.879028975990497,0.913697837200931
2.00100982658611,0.000411055522956776,0.00856392751583069
NA,0.0887499951779671,0.284377644123446
NA,0.383301081389577,0.529896856151068
1.09129387931054,0.0880890112456575,0.284377644123446
-0.0570092047134905,0.175102486638848,0.376088273683034
0.457602052539281,0.241399912932482,0.433976446475823
-0.0408589429497992,0.719578717835489,0.801203933610237
NA,0.100691069509335,0.298673397514746
-1.095445676053,0.0255400070313185,0.139245935195817
NA,0.363038425957273,0.510014803630277
-0.321655742341603,0.743928737789804,0.811516634290161
NA,0.82703633752857,0.874836149932389
NA,0.200021477450775,0.39665658677315
0.71180668534968,0.00751845188920439,0.0605034502412158
-0.988386436681497,0.0398499361327188,0.183129043901971
-0.49986708785771,0.289002034507024,0.469873449687392
NA,0.460138997496567,0.590550926662875
NA,0.130292149655718,0.331104477853114
0.127499928119074,0.361363128706365,0.510014803630277
NA,0.527487046865427,0.649470736750214
NA,0.363038425957271,0.510014803630277
-0.24754984729377,0.350691097766204,0.510014803630277
0.805966269387884,0.282590864145335,0.468552037610123
-0.125893797703373,0.924562361434941,0.9484951746056
-0.16488013289243,0.857885475424822,0.899167695558607
NA,0.460138997496568,0.590550926662875
-0.327653250656597,0.358448254130625,0.510014803630277
-0.910881406394911,0.357930247748139,0.510014803630277
-0.140586555548338,0.91095926976926,0.937642318092906
-0.288005440502343,0.496445043381118,0.62467458191976
0.509897444828732,0.376411878256736,0.524464970421029
-0.753760341476369,0.244208844239622,0.437682699077542
0.191065208964462,0.597990983054407,0.698583881134702
-0.560422903873889,0.424191685931705,0.567327173648205
0.789432903515218,0.00649395109328683,0.055120154931908
1.33002801816131,0.00295713969546305,0.0311119427840034
0.431073078510298,0.466076766708047,0.597325347038131
0.796329926522084,0.103404168945002,0.303138695500058
-2.44738646526597,0.257290107011455,0.454634982922353
0.608845511253565,0.476470589972634,0.60766428254192
NA,0.154965662850657,0.355838952381956
0.364722488560284,0.399304378901385,0.547252569211961
0.212385229657328,0.552932786598882,0.671545787595094
-0.482258217028072,0.34675314494997,0.510014803630277
0.690292595034807,0.450032479829587,0.590550926662875
NA,0.946081716089928,0.959183828718986
-1.34547605168588,0.0687855813588877,0.249700912672406
0.660641974721912,0.584080512654213,0.689194639453626
-0.512462242404348,0.358214112621262,0.510014803630277
1.02849354990821,0.0214683538971305,0.125112178492012
-0.9105666830968,0.0799761850561776,0.271434065774164
-0.697747962051508,0.0437814481369847,0.193114655338951
-1.29291172221188,0.0238546306208447,0.132634765825393
-0.144124063745258,0.658065719739601,0.749819370676056
-0.332222135914389,0.649019512828508,0.742400575546672
0.377250476699747,0.67757305611425,0.767236859028616
-0.334770799502615,0.327876027274408,0.510014803630277
-0.47246247853293,0.0176738363450971,0.109779681952076
0.673447407074495,0.536759912693314,0.657356296423434
NA,0.363038425957273,0.510014803630277
NA,0.460138997496569,0.590550926662875
NA,0.734213902187545,0.803246467088118
NA,0.0916537670292856,0.287239804294329
0.436182646729288,0.00964488465162701,0.0717040719305021
0.613233294141385,0.421793286714374,0.564999342889826
-0.428753528060953,0.0944018584310584,0.288794077649512
NA,0.228693476571446,0.417108413497614
0.132697882972719,0.652197575295833,0.744742941807698
-0.511570568507482,0.210694783662774,0.410745166125468
0.861731357779241,0.0941270749257707,0.288237767289794
NA,0.363038425957273,0.510014803630277
NA,0.183665748745435,0.376088273683034
0.781523528958691,0.0182355523836149,0.111897085697362
0.406787958056277,0.163698507471821,0.368101484109802
0.519654631745012,0.0295534194053684,0.152360934651527
0.770367733179915,0.0433011431064453,0.191476782981605
-0.331662508390285,0.202218994122699,0.400111230488269
NA,0.228693476571445,0.417108413497614
-0.245634635896636,0.411725784366146,0.555750732239169
1.06854427926484,0.101038641436484,0.299199257871745
1.33237294156587,0.00756959885394129,0.060822188352324
0.530861012376997,0.516550020543115,0.641992112451304
-0.756574308872908,0.0441298275647252,0.194001935857937
NA,0.879028975990497,0.913697837200931
1.12906043429002,0.0422123158400608,0.189173429128822
0.189041580949187,0.745644922730401,0.813015197221941
-0.286104165520806,0.666023236456745,0.756922914912356
0.822392628883162,0.223750875371736,0.417108413497614
0.173883824639407,0.539458836130996,0.659282987536861
NA,0.130292149655717,0.331104477853114
NA,0.15947882671394,0.362732058631943
0.419564232655332,0.00692665907245281,0.0571368074661953
0.392112361646642,0.191841108890618,0.385657698307569
NA,0.0605379792929793,0.232916561206784
-0.0423623162998658,0.871963209589011,0.911206418189683
0.0695478984863556,0.924421943758861,0.9484951746056
-0.388883776119926,0.416511435538432,0.560202035397569
-0.0356317943008288,0.225108170681582,0.417108413497614
-0.831225180521276,0.0124732614474011,0.0851639392347815
NA,0.287833712347102,0.468552037610123
0.465230842632911,0.283736449537799,0.468552037610123
0.77044994597379,0.102275781086471,0.301170749780328
NA,0.287833712347101,0.468552037610123
NA,0.587992467012509,0.689194639453626
NA,0.219413153674279,0.417108413497614
0.291083968452314,0.538358467211911,0.658604757798466
NA,0.460138997496568,0.590550926662875
2.68361883218812,0.00484676164437918,0.0447687118880376
NA,0.287833712347102,0.468552037610123
NA,0.613490254447544,0.711486717534215
-0.925693750344416,0.0964402919451906,0.292989497892276
NA,0.228693476571446,0.417108413497614
-0.191106369621178,0.373284693924222,0.521490490769831
0.473841252413248,0.000980518327536166,0.0150679653190762
-1.0725784733661,0.0492138326546182,0.20819110106139
NA,0.127290780035548,0.330679990915413
NA,0.143892466951347,0.347438018003005
0.16567755559953,0.182679002891723,0.376088273683034
-0.417676363548219,0.134113343601065,0.337427892181964
1.71683406527437,0.00154876613568362,0.0206583495630413
NA,0.127393108316688,0.330738745917718
-0.449288923540977,0.163042850202572,0.367921801732244
NA,0.734213902187544,0.803246467088118
-1.29843374601252,0.0232983028303082,0.130922552471807
-0.354587064836384,0.0608380058946321,0.233050239150149
-0.238495188424354,0.791645695335845,0.845202442802357
NA,0.363038425957273,0.510014803630277
-0.361988021785275,0.48265921618153,0.612592518298301
0.388051186573911,0.114672780462709,0.312167594498635
-0.26246121600434,0.679270597300463,0.768993839856259
-0.283298342040005,0.351437799984751,0.510014803630277
-0.558842628984051,0.16695413309108,0.370688810245612
-0.191690915821129,0.468085432256141,0.599355261705729
NA,0.181643862613388,0.376088273683034
NA,0.169603532472299,0.372802426881353
NA,0.0794112794417018,0.270652184473318
1.59915625785071,0.00603665420648331,0.0525120286507265
NA,0.270647070158543,0.468021961907542
NA,0.154427302985247,0.355607826141947
NA,0.287833712347101,0.468552037610123
0.625286763686085,0.00223226848295522,0.026089328544694
-0.468099242928499,0.0552739558907833,0.222573736822245
-0.683903130118952,0.269295064802498,0.468021961907542
-0.134199160668613,0.31980094076814,0.504535083129793
0.825719637617881,0.119983601288235,0.320706674640104
1.20040643476286,0.00113607770655142,0.0166878792760968
0.47879356096241,0.18204489859853,0.376088273683034
NA,0.460138997496568,0.590550926662875
NA,0.287833712347101,0.468552037610123
NA,0.363038425957273,0.510014803630277
0.668211870648292,0.035530652748374,0.171346816684977
0.453211546923112,0.28566685332771,0.468552037610123
NA,0.143892466951347,0.347438018003005
-0.410204515802082,0.344474320864355,0.510014803630277
NA,0.143892466951347,0.347438018003005
NA,0.0659827353476781,0.244964484767182
NA,0.587992467012506,0.689194639453626
NA,0.363038425957273,0.510014803630277
-0.707050867242874,0.153734244616764,0.355607826141947
NA,0.363038425957273,0.510014803630277
