"hurdle_sample_typepoor_brain...sample_typepoor_not_brain.logFC","hurdle_sample_typepoor_brain...sample_typepoor_not_brain.fisherPval","hurdle_sample_typepoor_brain...sample_typepoor_not_brain.fisherAdjPval"
1.38420408109637,0.192970368732692,0.432918728674147
-0.208952153452412,0.164892346989488,0.41563203707711
-1.04352276620581,0.0339196038647468,0.217688248450487
NA,0.363038425957272,0.534966604199272
NA,0.0672766691389742,0.309486123899688
-1.00609324527636,0.0914864420856679,0.34500982800314
0.368211794312998,0.693577008845651,0.80277655108156
1.07450878260963,0.0119508146367039,0.120445017112938
0.871643868790806,0.109317979863793,0.361957545869237
0.643806467933591,0.00352664338952658,0.0590124993847448
0.248007706627455,0.797882074926434,0.867141529265409
-0.0448465373757552,0.681236695538336,0.792146177406258
NA,0.734213902187545,0.819788182200628
NA,0.183665748745435,0.421398522527454
NA,0.0290652298410525,0.197936468336165
NA,0.0887499951779681,0.339829297194536
0.156129914769062,0.927377125168385,0.954141938328808
NA,1,1
NA,0.143318926509647,0.398349366229286
-0.173995371971475,0.868820050890979,0.922924322500272
-0.702389562722283,0.130028247227866,0.386042676130012
NA,0.400538447881832,0.570479790331344
0.0146561184526768,0.9393646345872,0.95697545205047
NA,0.453884620458312,0.611758208558889
-0.0858065154361174,0.883463934411932,0.926529725086609
1.88369745305941,0.0463827137442502,0.255778092663046
1.69401255033425,0.0461477311861664,0.255731071920203
-0.76922552568463,0.00634010479717298,0.0831310755868129
0.665361262952322,0.084606638284693,0.339749170848221
0.498536651540253,0.09694444377133,0.351440277248061
0.327971522359283,0.392428608101551,0.563007945918148
-0.155084712099298,0.715197433940097,0.816653243000125
0.272971862042635,0.273664321560278,0.495807679013586
-1.02129750967976,0.390047663061515,0.560966229740039
0.0326475607354731,0.659527204337373,0.772656493341789
0.122990609714122,0.381732884397331,0.552626760136867
0.448217640483698,0.29732280406202,0.505707809038692
0.426169012938713,0.00414231713667215,0.0650652658556211
0.612836259508787,0.00182363919454448,0.0421596587475612
0.0614932813104693,0.706946339000236,0.813428105843755
-0.690218777829472,0.0145831883629237,0.136775775553329
NA,0.607886156838969,0.726074763811111
0.32627727954,0.47979211371043,0.630826697771932
0.314935655855784,0.0838439579366399,0.338064146960753
-0.14406338395486,0.576080517525437,0.70928867193809
0.43962510770954,0.1929315817992,0.432918728674147
0.0503858830745875,0.357497930440504,0.534966604199272
-0.887784212769891,0.118775191573941,0.369651069896155
0.619122935337298,0.101972861746169,0.357160137935399
-0.53125926011952,0.127279608881616,0.38512676143226
-0.768168002548996,0.220156345345185,0.45750101998795
-0.607756784297604,0.0595023373143423,0.293667434441853
NA,0.228693476571446,0.45750101998795
-0.374533198210841,0.296684377029214,0.504947804753305
-0.409642107019106,0.36256532513609,0.534966604199272
0.542357000710817,0.157295356430863,0.408224433159567
NA,0.936221230323767,0.954141938328808
-1.49936549785259,0.226738892844392,0.45750101998795
-0.588023434648637,0.359702106448076,0.534966604199272
NA,0.228693476571445,0.45750101998795
NA,0.363038425957272,0.534966604199272
1.25840943687385,0.0400012089201592,0.234668000699733
0.418081111358921,0.00905346277458547,0.10262538125772
0.486088706177689,0.456588161862238,0.611758208558889
0.0094148921688697,0.71586822106979,0.81691738325587
0.10879852426294,0.0526673395479787,0.274317733949996
-1.62264778141493,0.00416761428354553,0.0650652658556211
NA,0.408284620895357,0.57316850479977
NA,3.38507649818425e-05,0.00443299913881001
-1.0997372583055,0.0689565408762575,0.311456664060628
NA,0.103911308568636,0.359866299254454
NA,0.645610586927098,0.75977079787737
0.111589730482441,0.448901939758432,0.611758208558889
-0.768787355801356,0.435389324464756,0.599513356649355
-1.19769745472733,0.204642935458928,0.444880201350487
-2.29784296329378,0.000597574783527974,0.0206656412874216
NA,0.228693476571445,0.45750101998795
NA,0.0392802891222853,0.232114802649737
0.762074837889242,0.175869043315772,0.421398522527454
NA,0.154965662850656,0.404827059674147
-0.85287316465723,0.109318760632913,0.361957545869237
NA,0.363038425957272,0.534966604199272
NA,0.574026817823395,0.7075994753852
NA,0.715481820560533,0.816653243000125
NA,0.301509373106986,0.510686345002224
NA,0.601394391653614,0.72290760282924
-0.822614694759202,0.253927300077026,0.485349133330711
-0.0314250991643708,0.678321407004032,0.789627238586186
NA,0.0687484155915302,0.311456664060628
NA,0.270647070158542,0.495807679013586
-0.570074024001407,0.13142537822042,0.387440250894761
-0.000485721676842021,0.274817267037743,0.495807679013586
0.204724950807043,0.174030097374165,0.421398522527454
-0.66856915002468,0.00557772008445332,0.077077085500192
0.0115976945336591,0.473497691477999,0.624888916319613
NA,0.287833712347101,0.495807679013586
0.0970980350441016,0.489932914770919,0.639691947921108
-0.267113048688799,0.610751947307951,0.728177677959785
NA,0.0934033436844007,0.34500982800314
0.269204788849959,0.13098373303427,0.386945700988891
NA,0.965015220210346,0.975088911297697
-0.0811314949978456,0.233424893400016,0.462457298999239
-0.621771331951074,0.148033991549655,0.403040893315203
NA,0.952606156356561,0.964314778213065
NA,0.0710800571509102,0.315904705937983
NA,0.0696473370782669,0.31271067048476
-0.380949713270681,0.229801245075989,0.458612184880314
0.473004920306435,0.0707411928774322,0.31466398958392
NA,0.183665748738403,0.421398522527454
NA,0.879028975990497,0.923164322065336
0.960957828620825,0.000510033338287224,0.0197477580760446
-0.387054853038883,0.0237272587976797,0.180210923807737
-0.606664768146156,0.0977474579973538,0.352171463502428
-0.35384298216307,0.0371673394453194,0.225344178403045
0.601040850242134,0.185686345145998,0.423702478469505
0.0902311483268372,0.141989031113814,0.398349366229286
NA,0.0423168903807614,0.242184939410416
0.229374486121941,0.120513557337447,0.372785775073757
NA,0.143892466951348,0.398349366229286
0.0241351738215114,0.10749565809711,0.361957545869237
-0.628935694358281,0.0761709283009478,0.326420295182354
-0.131595836984241,0.374278240391495,0.545430081587938
NA,0.879028975990496,0.923164322065336
NA,0.363038425957272,0.534966604199272
0.197267371744048,0.200277440119562,0.44093846511462
-0.459744751865451,0.363824792463822,0.535825784039342
-0.861234896299686,0.00600065900955871,0.0804821212198066
NA,0.363038425957272,0.534966604199272
0.241849676528853,0.327672301195945,0.534966604199272
0.390041772106888,0.228822831798156,0.45755885675572
-0.566036959295508,0.493255986385227,0.642916000058489
0.790249320906468,0.217896293205067,0.45750101998795
1.51048133833508,0.0016880509738546,0.0395616186085526
NA,0.89025505686762,0.92774503850321
0.423000925203093,0.0188020919506872,0.156318338599483
0.282887513453642,0.387993219648529,0.558773841739726
0.495331591424141,0.305717332182709,0.515164980158267
0.305696709667979,0.26059390156276,0.49267950327737
-0.537607670506677,0.222765632058751,0.45750101998795
NA,0.560799093187399,0.698811352290972
0.776014070141462,0.105109444385217,0.361310447231036
NA,0.0887499951779674,0.339829297194536
NA,0.685813569162755,0.795888005957042
0.408913414912031,0.165224159839806,0.41563203707711
0.126127127372144,0.11049850650308,0.362303430713414
0.00743966663408246,0.756651477861169,0.836722829453028
0.154689649285375,0.534060740292825,0.679795740662516
NA,0.304430069238348,0.513652655235381
-0.337674737227555,0.257612368300596,0.489324249842321
NA,0.363038425957272,0.534966604199272
-0.00509375648410137,0.285077507420658,0.495807679013586
NA,0.827036337528569,0.890018075768291
NA,0.113290490331153,0.362739824217264
-0.048009735928085,0.708869485319266,0.815100296129052
0.101046557712509,0.923586094156603,0.953618472536621
-0.0120067412972016,0.883693161377377,0.926585767579103
NA,0.460138997496568,0.611758208558889
NA,0.27105930157166,0.495807679013586
0.242106086600802,0.0731550496762028,0.319542439754904
NA,0.0561112212014128,0.285760625075021
NA,0.363038425957275,0.534966604199272
-0.170169607574188,0.882673005422832,0.926010845293345
0.627674246747705,0.324217049493864,0.534966604199272
0.904779277578868,0.447689621348333,0.611498314103929
0.0793281998177899,0.678834565136653,0.79005011985765
NA,0.460138997496566,0.611758208558889
0.816532425112057,0.098400264059241,0.35301640720484
-1.11092967299627,0.176894126596199,0.421398522527454
-0.692058927715829,0.228534205332124,0.45750101998795
2.42311964590966,0.0054448351167398,0.0770461814614424
-0.850786271549269,0.234702231732432,0.463733937041035
-0.911446502261026,0.302230886887066,0.511338738782184
1.25460396144629,0.233553657737806,0.462457298999239
-0.599427645666742,0.218396534002871,0.45750101998795
0.527134934495068,0.15516248774803,0.404881917287062
0.0482647158796567,0.563840713262035,0.70210356711651
0.30021180045055,0.687202247997344,0.79732402579661
0.263989366611084,0.311348178071108,0.522315800958883
0.72355778309769,0.692187593416975,0.80204897887467
-0.246089737998497,0.499097723605391,0.648029615514018
NA,0.0290652298410533,0.197936468336165
0.155801724120749,0.413961759091664,0.578164396442014
-0.204691756555184,0.25192859818013,0.482177066451512
0.570863654432727,0.381314049737012,0.552172075869173
-0.640299683797669,0.309296412214886,0.51953517807032
NA,0.181643862613387,0.421398522527454
-1.01766589270853,0.235811746076802,0.463733937041035
0.552797402878121,0.687489870316341,0.797482197719506
-0.666804483494155,0.366454387900551,0.538795279950852
0.285496653930146,0.197139609851433,0.437861501727536
-1.42718604156941,0.014346225818299,0.136250371690548
-0.57698497235315,0.0718996644376134,0.316610803049841
-0.00288634390465176,0.986156434878141,0.990667156135445
-0.287981521274668,0.629594726110988,0.745416397423859
-0.207555180967025,0.772500121169501,0.84601515054803
0.412609194237671,0.256714456890742,0.4885775183755
0.232003861829131,0.142696981584845,0.398349366229286
0.323082669119342,0.0121575135731647,0.121829380312075
0.327353126582213,0.788823970459902,0.860717924268185
NA,0.363038425957272,0.534966604199272
NA,0.460138997496567,0.611758208558889
NA,0.587992467012509,0.711810638405312
NA,0.568367368800296,0.70607221327984
-0.124240651615664,0.086054586323638,0.339829297194536
0.520370227396017,0.731997013194662,0.819788182200628
0.136372833062067,0.555335834474315,0.698811352290972
NA,0.574026817823393,0.7075994753852
-0.913943138755146,0.149022969225881,0.404552113091377
-0.345210396734199,0.380528530471211,0.551640782209503
0.394519286278429,0.180277911862691,0.421398522527454
NA,0.363038425957273,0.534966604199272
NA,0.183665748745436,0.421398522527454
0.222295458723733,0.17488188541991,0.421398522527454
0.889358794383164,0.0223836183356071,0.174274818680923
-0.00865508697537801,0.328282046411569,0.534966604199272
0.668550038333987,0.00554896697801359,0.077077085500192
-0.512216941131904,0.0692979418743847,0.312056961419796
NA,0.890255056867615,0.92774503850321
-0.940986959969594,0.0433716581089806,0.246881220186217
1.81135747613591,0.00270894901503189,0.0515482680802638
1.57432473019267,0.0052646703104573,0.0762364758418144
1.06864940180813,0.0980632356948573,0.352550654967022
-0.773289331679079,0.0288222613427527,0.197301479919026
NA,0.363038425957273,0.534966604199272
0.265624695968969,0.0672872506145024,0.309486123899688
-1.5746039956663,0.147010712522175,0.40160822046179
0.566006127736346,0.41636280020156,0.58105594912958
0.479292416964946,0.332135092351089,0.534966604199272
0.248895902319145,0.586740874422834,0.711810638405312
NA,0.581620353322668,0.711810638405312
NA,0.189130608920839,0.427673719271446
0.282064891468192,0.0380332736121492,0.228514853733879
0.145695985739413,0.756592505490879,0.836722829453028
NA,0.156151176338874,0.406676803745663
-0.415840459114923,0.323677920046904,0.534966604199272
-0.993543971131301,0.233538653675923,0.462457298999239
-0.610489409578852,0.266016783981757,0.495807679013586
-0.00583169179788362,0.537518049062952,0.682877232251342
0.0119196969372698,0.569374951716381,0.707157250352744
NA,0.287833712347101,0.495807679013586
-3.20836883357967,2.88482862892187e-12,1.52059317030472e-08
-0.519334376386877,0.0776173695342743,0.330202707679709
NA,0.723838635688051,0.818218625072216
NA,0.734213902187544,0.819788182200628
NA,0.21941315367428,0.45750101998795
-0.0167983114109911,0.16806525638372,0.418258718790645
NA,0.936221230323768,0.954141938328808
1.10613939501898,0.165432747825418,0.41563203707711
NA,0.287833712347101,0.495807679013586
NA,0.613490254447545,0.730324004811496
0.31805600141249,0.619533708282588,0.736316161523681
NA,0.228693476571446,0.45750101998795
-0.599607584805813,0.112295798093773,0.362739824217264
0.234753801417353,0.00227922255298119,0.0480551283070554
-1.22732557826583,0.045483813340629,0.253430422958198
NA,0.389382013577741,0.560161734052477
NA,0.790117947117674,0.860717924268185
0.340844095199168,0.0659125100707349,0.308328898951781
1.46176010565654,0.0950736407108186,0.348735671667867
1.10472530298046,0.0099560705119767,0.108876447445289
NA,0.534433992385562,0.680106608851834
-0.384376790741581,0.285349540930662,0.495807679013586
NA,0.587992467012507,0.711810638405312
-1.07826012365138,0.231851754754096,0.461166263890128
-0.603107301662507,0.115706712558328,0.366676691757431
-0.49952391948385,0.377088747040016,0.548313044316669
NA,0.363038425957273,0.534966604199272
1.15202527060004,0.0172692646710386,0.150046668468269
0.347471930968,0.578060863534012,0.711075568655257
0.0553459876593792,0.970093672160793,0.9784469471794
0.578375704070101,0.201191607429593,0.441315423537822
-0.822968197621862,0.230766219387095,0.459527292175812
0.771515304203368,0.0574950840762397,0.289705937493881
NA,0.453884620458313,0.611758208558889
NA,0.283784554254358,0.495807679013586
NA,0.838070482861188,0.898590218706534
0.0878547228322533,0.203380893280425,0.443096854259466
NA,0.113424018143987,0.362739824217264
NA,0.154427302985247,0.404827059674147
NA,0.715481820560533,0.816653243000125
0.51680102955317,0.00371080706936277,0.0609068036900039
-0.342942186055932,0.135834726548745,0.39291250936838
-0.214241320961191,0.911419138407167,0.943829131344633
-0.690552077729792,0.00199616687694279,0.0440242494073869
0.335761613682351,0.46305122249781,0.614801047939771
1.15726781990414,0.00883232875995895,0.101206967160312
0.619413425032453,0.421862779991864,0.587176845349119
NA,0.460138997496568,0.611758208558889
NA,0.287833712347101,0.495807679013586
NA,0.879028975990495,0.923164322065336
0.171647417538521,0.250963134352677,0.4814277080972
-1.97768730454145,1.0317375186323e-06,0.000339893028794427
NA,0.790117947117673,0.860717924268185
-0.323570529880652,0.323196513023812,0.534704588872729
NA,0.143892466951348,0.398349366229286
NA,0.5607990931874,0.698811352290972
NA,0.0818584049614613,0.334585551798195
NA,0.363038425957272,0.534966604199272
-0.0996984885635647,0.817632935476706,0.882240164359819
NA,0.363038425957273,0.534966604199272
0.805226825661088,0.000290571607994146,0.0150051000662469
