"","logFC","pval","adjPval","negLogAdjPval","significant"
"LIN7A_HUMAN;LIN7C_HUMAN",0.0652477582082274,0.91571710941534,0.975234316186671,0.0108910253261988,FALSE
"LIN7C_HUMAN",0.235580844483274,0.715235479609307,0.887242855113451,0.0519574893005117,FALSE
"LIPA2_HUMAN",0.595311072906061,0.0791861508444113,0.360686006861027,0.442870706200969,FALSE
"LIPA2_HUMAN;LIPA3_HUMAN;LIPA4_HUMAN",0.694794865467497,0.132862642983511,0.456669706353983,0.340397796800406,FALSE
"LIPA2_HUMAN;LIPA4_HUMAN",0.488946697722092,0.127630246098648,0.449447509131342,0.347321022119307,FALSE
"LIPA3_HUMAN",0.536730178864561,0.316788053942002,0.662814979826454,0.178607684950267,FALSE
"LIS1_HUMAN",-0.836825778253241,0.0605721265475007,0.321648755996179,0.492618123931077,FALSE
"LKHA4_HUMAN",-0.0754976539549155,0.773450008516827,0.913428672214431,0.0393253601594163,FALSE
"LMAN1_HUMAN",0.917109259157301,0.459946468829493,0.758486381316438,0.120052212599359,FALSE
"LMAN2_HUMAN",-0.647398540474647,0.289787179028423,0.645345838391889,0.190207486212202,FALSE
"LMBD2_HUMAN",-0.181859618766616,0.758921335138812,0.907220744780748,0.0422870276301798,FALSE
"LMNA_HUMAN",-1.18743698199432,0.26208663918743,0.622108723185507,0.206133708953473,FALSE
"LMNB1_HUMAN",0.357947754848684,0.707861992090582,0.882756526264461,0.0541590629915256,FALSE
"LMNB2_HUMAN",0.163199515506357,0.64604475063413,0.860084688268281,0.0654587838299411,FALSE
"LNP_HUMAN",-0.263579545799687,0.388461100462603,0.719769806775973,0.142806375279122,FALSE
"LONM_HUMAN",-0.602573704960221,0.135504042024965,0.460601640264797,0.336674519787589,FALSE
"LPCT4_HUMAN",0.934052612612263,0.0165459890412363,0.168226293005903,0.774106124977059,FALSE
"LPPRC_HUMAN",-0.666150382033436,0.110823159885897,0.419189558739865,0.377589543386292,FALSE
"LRBA_HUMAN;NBEA_HUMAN",-0.532662792625639,0.381499003925557,0.714334668157934,0.146098272142953,FALSE
"LRC20_HUMAN",1.02186816122467,0.167896383313117,0.503927877954575,0.297631615236337,FALSE
"LRC40_HUMAN",-0.380079467666668,0.314680430355369,0.659227077694672,0.180964962336636,FALSE
"LRC47_HUMAN",-0.460697389464691,0.188324163069297,0.527024822196932,0.278168929589566,FALSE
"LRC57_HUMAN",-0.941914931048491,0.0997843757684557,0.401950052881022,0.395827909865366,FALSE
