"","logFC","pval","adjPval","negLogAdjPval","significant"
"RL13_HUMAN",-0.771553215298079,0.0110921170835404,0.0576895393253123,1.23890292904799,FALSE
"RL14_HUMAN",-1.01405527351448,0.0974558462910399,0.237111300339488,0.625047747758904,FALSE
"RL17_HUMAN",-0.0038252389203719,0.991950716416439,0.995240935890149,0.00207176904234953,FALSE
"RL18_HUMAN",0.0278863490467748,0.939442548732514,0.966062678635267,0.0149946954247188,FALSE
"RL21_HUMAN",-1.18819592515526,0.00895471976136732,0.0514583284189063,1.28854432559236,FALSE
"RL22_HUMAN",0.673516400961282,0.0287873628393539,0.106031497265685,0.974565105897918,FALSE
"RL23_HUMAN",0.889253170345011,0.0584916664823382,0.172236027681092,0.763875999302056,FALSE
"RL23A_HUMAN",0.313397177324871,0.253576091956427,0.435705496215774,0.360806961613186,FALSE
"RL24_HUMAN",-0.0486680418985126,0.93197811209228,0.961522929832808,0.0170403545028612,FALSE
"RL27_HUMAN",-0.212534080749601,0.511868513069633,0.668459198434598,0.174925096158903,FALSE
"RL27A_HUMAN",0.635402708870996,0.119065637040538,0.270095754970495,0.568482241460002,FALSE
"RL3_HUMAN",0.697833740789896,0.0701405278772267,0.194369875498288,0.71137104351798,FALSE
"RL30_HUMAN",1.76466331000913,9.00686757822159e-05,0.00296358407517476,2.52818274756567,TRUE
"RL38_HUMAN",0.681117631432491,0.0208887970020752,0.0880275330074631,1.05538146917926,FALSE
"RL4_HUMAN",0.264911687483404,0.425972780489859,0.602224743858136,0.22024140441894,FALSE
"RL5_HUMAN",0.4769982815907,0.500987323263126,0.660812733373152,0.179921597073244,FALSE
"RL6_HUMAN",0.484542986435841,0.0574890000043461,0.17070130353594,0.767763162445289,FALSE
"RL7_HUMAN",-0.210870027367985,0.431691521157524,0.607283208123255,0.216608727308581,FALSE
"RL7A_HUMAN",-0.863935434885047,6.85175266926167e-05,0.00264961306163095,2.57681754397573,TRUE
"RL9_HUMAN",0.77877676058397,0.0146566373024575,0.0692189178350256,1.15977519472624,FALSE
"RLA0_HUMAN",1.97516494164478,0.000255676547921911,0.00550662371363379,2.25911459932693,TRUE
"RLA0L_HUMAN;RLA0_HUMAN",0.709539315601315,0.0207067841304414,0.0875974252725363,1.05750865874474,FALSE
"RLA2_HUMAN",1.90334667350871,0.000449897581916765,0.00761928698764578,2.11808566800677,TRUE
"RM12_HUMAN",1.96846994018871,1.12710315069857e-05,0.000926197014086552,3.03329662343695,TRUE
"RM16_HUMAN",-0.223142038405054,0.452129028576649,0.622600803071406,0.205790323471597,FALSE
"RM28_HUMAN",0.518891902370541,0.373884631360114,0.555678199819672,0.255176640975526,FALSE
"RM39_HUMAN",1.79233961689305,9.28318987081626e-05,0.00296358407517476,2.52818274756567,TRUE
"RM46_HUMAN",0.300322505563705,0.593024740318481,0.738081151619405,0.131895885110669,FALSE
"RM48_HUMAN",1.0000485711229,0.0234480826982354,0.0941072623065931,1.02637686054746,FALSE
"RMC1_HUMAN",-0.0406421913686862,0.939905216390504,0.966062678635267,0.0149946954247188,FALSE
"RMD1_HUMAN",0.477418398023945,0.155881315326332,0.320238677173533,0.494526216861925,FALSE
"RMD3_HUMAN",-0.277181067800398,0.273854425865507,0.455546304564738,0.341467472050205,FALSE
"RN126_HUMAN",-0.304919244853004,0.495800580613418,0.657257853662461,0.18226421574744,FALSE
"RNPS1_HUMAN",0.72118211772019,0.0170626801254387,0.0766188928583566,1.11566412785516,FALSE
"RNT2_HUMAN",1.27251711862493,0.0229957072845719,0.0928585870324175,1.0321779289909,FALSE
"RO60_HUMAN",1.01789969266568,1.47287660055837e-05,0.00107585453023008,2.9682464470612,TRUE
"ROA0_HUMAN",0.46839260330442,0.349304238227104,0.532543149838818,0.27364519732083,FALSE
"ROA1_HUMAN",1.094111052516,0.108891591309549,0.254028857795945,0.595116944523184,FALSE
"ROA2_HUMAN",1.43476729031616,0.00377915307366497,0.0288885491933413,1.5392742682336,FALSE
"ROA3_HUMAN",1.5664347037357,0.0011463061495052,0.0131604919755276,1.88072787529173,FALSE
"ROAA_HUMAN",1.98504517166466,7.50071194064479e-06,0.000841463538384557,3.07496469777664,TRUE
"ROCK1_HUMAN;ROCK2_HUMAN",-0.105999228083609,0.734192447512168,0.840330660863331,0.0755497902103971,FALSE
"ROCK2_HUMAN",-0.350546504546642,0.287162449932311,0.471480006457295,0.326536719192559,FALSE
"ROGDI_HUMAN",-0.311568608097178,0.473680191295368,0.640999089661537,0.193142587260047,FALSE
"RP3A_HUMAN",-0.806056641988119,0.138346691158871,0.294715213116791,0.530597445411877,FALSE
"RPE_HUMAN",0.712819333799426,0.09055184197669,0.227035777709672,0.643905698588687,FALSE
"RPGF2_HUMAN",-0.646976419851588,0.0587238482205597,0.172652315832719,0.762827591964828,FALSE
"RPGF2_HUMAN;RPGF6_HUMAN",-0.151032036172975,0.662473041432741,0.792412258802555,0.101048814444542,FALSE
"RPGF4_HUMAN",-0.160925829980391,0.777437599594559,0.868015417753843,0.0614725607843939,FALSE
"RPGP1_HUMAN",-0.297140493652064,0.42526890947595,0.601827017018448,0.22052831995476,FALSE
"RPGP2_HUMAN",0.257305744781046,0.35563037314379,0.539186824964777,0.268260728332904,FALSE
"RPN1_HUMAN",1.19664908749456,0.0201358881874661,0.0860684843591693,1.06515584476578,FALSE
"RPN2_HUMAN",1.3323643689383,0.00396922883012716,0.0298555038092174,1.52497559573603,FALSE
"RPR1A_HUMAN",0.138690177182585,0.769625092290156,0.862768541293017,0.0641056987478993,FALSE
"RPR1B_HUMAN",2.11506050451658,0.00279052123681901,0.0238493160387125,1.62252407133549,FALSE
"RPTOR_HUMAN",0.628675309571267,0.10254959879103,0.244971316298048,0.610884764218142,FALSE
"RRAGC_HUMAN",0.710318426356505,0.0628622187765736,0.181093876528131,0.742096234583812,FALSE
"RRAS_HUMAN",0.835868973748515,0.00480235277457569,0.0342415044903044,1.46544716170859,FALSE
"RRAS2_HUMAN",0.0961375266865219,0.734374801455227,0.840330660863331,0.0755497902103971,FALSE
"RRAS2_HUMAN;RRAS_HUMAN",0.339528331518304,0.229824659425885,0.408408432957884,0.388905299030613,FALSE
"RRBP1_HUMAN",1.44248485043726,0.000357134192506537,0.0066523693938282,2.17702364320972,TRUE
"RS10_HUMAN",1.45483331419909,0.00125492910179111,0.0137958259451083,1.86025229354181,FALSE
"RS12_HUMAN",0.748220189370917,0.109062501369796,0.254247121987603,0.594743954479858,FALSE
"RS13_HUMAN",-0.0315633611645223,0.93971872433202,0.966062678635267,0.0149946954247188,FALSE
"RS14_HUMAN",1.75214651074663,0.000147890613396869,0.00379778473621491,2.42046965532398,TRUE
"RS15A_HUMAN",1.21888030353964,0.00882580555991171,0.0511647669760667,1.29102899947572,FALSE
"RS16_HUMAN",0.312760935172565,0.429473620885107,0.605351540244145,0.217992348240566,FALSE
"RS17_HUMAN",0.542250046050822,0.239104898058318,0.417385979775725,0.379462143215704,FALSE
"RS18_HUMAN",-0.3595163776388,0.375505014711211,0.557239270138036,0.253958285278782,FALSE
"RS19_HUMAN",0.838167821810774,0.000921975357310295,0.0115229391615169,1.93843673108464,FALSE
"RS2_HUMAN",0.740960871916747,0.0138782920201297,0.0670852145149504,1.17337318716536,FALSE
"RS25_HUMAN",0.474530469461179,0.234575455831487,0.414003374284396,0.382996119200063,FALSE
"RS26_HUMAN",-0.784616969725307,0.103625255430073,0.246823343912065,0.607613768249973,FALSE
"RS3_HUMAN",1.08835044006269,0.00122884479202274,0.0136459892951985,1.86499497374482,FALSE
"RS3A_HUMAN",0.475498381410846,0.0332610988918866,0.117694526462507,0.92924373411837,FALSE
"RS4X_HUMAN",0.612069646926581,0.108412910598068,0.253451804506294,0.596104612373757,FALSE
"RS6_HUMAN",-1.25880977536496,0.00153915594049516,0.0158595786094282,1.79970835611244,FALSE
"RS7_HUMAN",0.109420504268648,0.847703962589716,0.910589191187058,0.0406775091296048,FALSE
"RS8_HUMAN",0.0808554079458448,0.755410916333027,0.85386371457588,0.068611441642277,FALSE
"RS9_HUMAN",-0.207136233400452,0.531169792728826,0.685089206347652,0.164252874781859,FALSE
"RSSA_HUMAN",1.23902639820163,0.000541221876053643,0.008362980842403,2.07763889807928,TRUE
"RSU1_HUMAN",0.21576787301334,0.426771721228716,0.602318011025672,0.220174149992112,FALSE
"RT07_HUMAN",-0.0255517375704496,0.92441307924698,0.958229514817036,0.0185304563908738,FALSE
"RT22_HUMAN",0.356029798854773,0.42323394077777,0.599383870459513,0.22229494818497,FALSE
"RT27_HUMAN",0.708061813399075,0.089756001270324,0.225901972569338,0.64607997681652,FALSE
"RT29_HUMAN",0.0501059339937834,0.894013966933384,0.93795847727738,0.0278163870883738,FALSE
"RT35_HUMAN",0.214345049989993,0.463035404950516,0.631272242253151,0.199783306667133,FALSE
"RT36_HUMAN",-0.298570213331109,0.621326310293862,0.760916386712342,0.118663063051353,FALSE
"RT4I1_HUMAN",0.142678305353057,0.70081587829882,0.82094860725881,0.0856840295827707,FALSE
"RTCA_HUMAN",0.189006733789739,0.480900209068229,0.646510833213607,0.189424193497473,FALSE
"RTCB_HUMAN",0.731077299110277,0.00025631683242652,0.00550662371363379,2.25911459932693,TRUE
"RTN1_HUMAN",0.543014051988211,0.404038541778511,0.581671811418416,0.235321982173894,FALSE
"RTN3_HUMAN",-0.272779714594506,0.649730027358518,0.78306810334807,0.106200465755494,FALSE
"RTN4_HUMAN",0.350815835874417,0.456440164713964,0.62539342284902,0.203846690466603,FALSE
"RTRAF_HUMAN",1.50709297082377,1.21720369008587e-07,5.43576338190659e-05,4.26473945631203,TRUE
"RU17_HUMAN",0.172780578232798,0.741959515719915,0.844467080391746,0.0734172757352124,FALSE
"RU2A_HUMAN",1.02246134274842,0.00666020427195279,0.0422627247913298,1.37404250624985,FALSE
"RUFY3_HUMAN",-0.165403059122662,0.782880881381441,0.871502901356977,0.0597311627235487,FALSE
"RUN3A_HUMAN",-0.620197581800242,0.016239327062985,0.0741039481793987,1.13015865265701,FALSE
"RUSF1_HUMAN",0.152739670539361,0.807102272585166,0.884146206361619,0.0534759121750047,FALSE
"RUVB1_HUMAN",1.26199209136259,0.000437346287386656,0.00744848314321212,2.12793216075581,TRUE
"RUVB2_HUMAN",1.18188630072173,0.000779157668276866,0.0103992594367522,1.9829975870458,FALSE
"RYR2_HUMAN",-0.808646832527572,0.0109105400205965,0.0571637547246345,1.24287925289305,FALSE
"S100B_HUMAN",0.000831523440001702,0.998797303643096,0.999123462915072,0.000380842154698581,FALSE
"S10A1_HUMAN",0.509117627668243,0.356637922976601,0.539967228385116,0.267632597516657,FALSE
"S10A7_HUMAN",-0.759982539185224,0.046481930601344,0.148336025132639,0.828753362684949,FALSE
"S10A8_HUMAN",-0.205992735848485,0.798395012106004,0.879953407824623,0.0555403224638714,FALSE
"S10A9_HUMAN",-0.401963209089767,0.583495594085557,0.729535951981447,0.136953300943357,FALSE
"S10AA_HUMAN",0.685466541127355,0.247072020544334,0.428336356291786,0.368215062033962,FALSE
"S10AD_HUMAN",1.58765643722848,0.000288017234648314,0.00570308825475307,2.24388990769673,TRUE
"S10AG_HUMAN",0.633034638811191,0.113286372381293,0.261189521260429,0.583044250636092,FALSE
"S12A2_HUMAN",-0.717259798205597,0.016223096221634,0.0741039481793987,1.13015865265701,FALSE
"S12A5_HUMAN",-1.03209246717871,0.0300663447365861,0.108602280383691,0.964161055523821,FALSE
"S12A5_HUMAN;S12A6_HUMAN",-0.514206134438905,0.32558229352054,0.509856597809441,0.292551956328518,FALSE
"S12A5_HUMAN;S12A7_HUMAN",-1.18689147121114,0.00161739420548135,0.0164593645616632,1.78358693538683,FALSE
"S12A6_HUMAN",-0.64861854041201,0.0800248388496595,0.2110922257843,0.675527760823802,FALSE
"S12A9_HUMAN",1.13264182513159,0.00978168271424068,0.0538566014768997,1.26876105542501,FALSE
"S14L2_HUMAN",-0.502305140298843,0.0837013046198672,0.216634793925593,0.664271789648173,FALSE
"S1PR1_HUMAN",-0.065960093554558,0.868723199833493,0.922457174032832,0.0350537872425678,FALSE
"S2542_HUMAN",-0.158534773602403,0.562299072986229,0.713620483747388,0.146532692473325,FALSE
"S27A4_HUMAN",-0.534612235711029,0.136571623053472,0.292640759437264,0.533665184820825,FALSE
"S39AE_HUMAN",0.843893305850433,0.0110220563713181,0.0574484051718077,1.24072202328026,FALSE
"S4A4_HUMAN",-0.10576222392815,0.796828614384084,0.879953407824623,0.0555403224638714,FALSE
"S6A17_HUMAN",-0.301860800849277,0.445464965075005,0.618084989532099,0.208951803314076,FALSE
"SAC1_HUMAN",0.356502446070677,0.136457435896421,0.292640759437264,0.533665184820825,FALSE
"SAE1_HUMAN",1.44659775396111,0.000829246502632689,0.0107736492259037,1.96763716854636,FALSE
"SAFB1_HUMAN",1.10807413711196,0.0211283279374943,0.0884698266631131,1.05320482363085,FALSE
"SAFB1_HUMAN;SAFB2_HUMAN",0.630780884907072,0.271332747253491,0.453878239298842,0.343060638537124,FALSE
"SAHH_HUMAN",0.511585474512115,0.0556692371814766,0.166349802377739,0.77897771073329,FALSE
"SAHH2_HUMAN",0.122583422887553,0.738785340129234,0.842500589610971,0.0744297865222601,FALSE
"SAHH2_HUMAN;SAHH3_HUMAN",-0.721044330566128,0.0299299214884493,0.108290740256721,0.965408677514463,FALSE
"SAHH3_HUMAN",-0.0511071015413068,0.945676422116533,0.968696356415388,0.0138123337840464,FALSE
"SAM50_HUMAN",0.301213597018707,0.357733431582067,0.541002870176678,0.266800430829499,FALSE
