"","logFC","pval","adjPval","negLogAdjPval","significant"
"MARE1_HUMAN",0.465281249486115,0.1952520510132,0.415155569706484,0.381789131228467,FALSE
"MARE2_HUMAN",0.274180988951547,0.609503088525915,0.765593635330737,0.116001685670384,FALSE
"MARE3_HUMAN",-0.854713744690085,0.231917067347797,0.4577652850831,0.339357145406567,FALSE
"MARH5_HUMAN",-0.559044055035254,0.0258151513399955,0.158523777591069,0.799905587060731,FALSE
"MARK1_HUMAN",-0.00520176372507208,0.982015645346138,0.992270335646002,0.00336999187320945,FALSE
"MARK2_HUMAN",-0.32940235617438,0.154814276881603,0.376769693443189,0.423924038203298,FALSE
"MARK4_HUMAN",-0.542786947734443,0.160283107495222,0.382731200925978,0.417106131876254,FALSE
"MAT2B_HUMAN",0.675522167390496,0.0118169885841078,0.100628086725291,0.997280784614631,FALSE
"MATR3_HUMAN",0.236731831523129,0.466799729110275,0.670030877548242,0.173905182911381,FALSE
"MB12B_HUMAN",-0.594192847140872,0.0714393799929097,0.267145895377354,0.573251494244168,FALSE
"MBLC2_HUMAN",-0.686541612633538,0.0990159760488353,0.310727867162809,0.507619795949022,FALSE
"MBOA7_HUMAN",-0.240673688249234,0.330097059904013,0.55750684922282,0.253749792743651,FALSE
"MBP_HUMAN",-0.837375521432412,0.521457868307232,0.703007006437583,0.153040346613153,FALSE
"MCCA_HUMAN",-0.170816464895154,0.441922372349044,0.648447967870181,0.188124866416373,FALSE
"MCCB_HUMAN",0.465852540522151,0.122911360748089,0.342381053202516,0.465490276463542,FALSE
"MCEE_HUMAN",0.344348659099662,0.492425965348511,0.684978479940988,0.164323072580115,FALSE
"MCES_HUMAN",1.90489562297284,0.00927280627232713,0.0885831657554566,1.05264880310344,FALSE
"MCUR1_HUMAN",-0.090016021070849,0.722747049444433,0.845734977402581,0.0727657077452512,FALSE
"MDHC_HUMAN",2.01595571853966,0.00246112033630438,0.0428026589705424,1.36852925107176,FALSE
"MDHM_HUMAN",2.13846890387529,0.000190039706906139,0.00991524629524568,2.00369649342665,TRUE
"MEAK7_HUMAN",-0.409913560709279,0.39744419208258,0.618505844208136,0.20865619240454,FALSE
"MECP2_HUMAN",-0.574376938015432,0.055264212867242,0.236064327094483,0.626969636455962,FALSE
"MECR_HUMAN",-0.717370875725372,0.271111882410609,0.499484393475973,0.301478076873741,FALSE
"MEP50_HUMAN",0.553512628608131,0.123826231217267,0.343890242109313,0.463580147115479,FALSE
"MESD_HUMAN",0.703994963745087,0.0561359503632093,0.237430606294249,0.624463298490329,FALSE
"MET7A_HUMAN",-0.277067890066092,0.393832028815482,0.616734577759165,0.209901701794182,FALSE
